* Generated by rew_pipeline.py (source UUID 3cad11fd-e3fa-4108-9c9c-d820def9f39f, calibrated to its own SPL at 100 Hz, phase referenced to REW t=0 (IR start -1.000021 s))
* Measurement: R.filtered.120.green.multipos.fdw6
* Dated: 2026-Sep-15 11:27:47
* Note: ; Trace Arithmetic A times B A = R.nofdw.120.green.multipos.fdw6 B = FRX-trimmed.120.green.multipos.fdw6
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
21786.437988 67.431 -45.9635
21786.621094 67.346 -45.3166
21786.804199 67.322 -45.0880
21786.987305 67.278 -45.2986
21787.170410 67.186 -45.6175
21787.353516 67.073 -45.8570
21787.536621 66.965 -46.1796
21787.719727 66.837 -46.8122
21787.902832 66.632 -47.6278
21788.085938 66.336 -48.1098
21788.269043 66.017 -47.7787
21788.452148 65.793 -46.7515
21788.635254 65.714 -45.8077
21788.818359 65.702 -45.6616
21789.001465 65.626 -46.2746
21789.184570 65.418 -46.9751
21789.367676 65.116 -47.0649
21789.550781 64.824 -46.3846
21789.733887 64.614 -45.4241
21789.916992 64.458 -44.7808
21790.100098 64.278 -44.5438
21790.283203 64.035 -44.2995
21790.466309 63.773 -43.6251
21790.649414 63.570 -42.5278
21790.832520 63.459 -41.4057
21791.015625 63.399 -40.5577
21791.198730 63.327 -39.8367
21791.381836 63.221 -38.8072
21791.564941 63.114 -37.1529
21791.748047 63.048 -34.9206
21791.931152 63.032 -32.3945
21792.114258 63.034 -29.7820
21792.297363 63.030 -27.0871
21792.480469 63.020 -24.2580
21792.663574 63.030 -21.3633
21792.846680 63.082 -18.5978
21793.029785 63.186 -16.1732
21793.212891 63.343 -14.2551
21793.395996 63.544 -12.9579
21793.579102 63.759 -12.2857
21793.762207 63.946 -12.0184
21793.945312 64.080 -11.7030
21794.128418 64.183 -10.8607
21794.311523 64.324 -9.3493
21794.494629 64.556 -7.5866
21794.677734 64.855 -6.2715
21794.860840 65.123 -5.7674
21795.043945 65.267 -5.8161
21795.227051 65.280 -5.7913
21795.410156 65.251 -5.2194
21795.593262 65.307 -4.2377
21795.776367 65.507 -3.5351
21795.959473 65.786 -3.6516
21796.142578 66.038 -4.4216
21796.325684 66.210 -5.1564
21796.508789 66.343 -5.2598
21796.691895 66.523 -4.7614
21796.875000 66.779 -4.3009
21797.058105 67.037 -4.4649
21797.241211 67.193 -5.2014
21797.424316 67.210 -5.9149
21797.607422 67.158 -6.0270
21797.790527 67.164 -5.5539
21797.973633 67.299 -5.1690
21798.156738 67.502 -5.4976
21798.339844 67.657 -6.4378
21798.522949 67.708 -7.2858
21798.706055 67.706 -7.4064
21798.889160 67.761 -6.8706
21799.072266 67.915 -6.4658
21799.255371 68.091 -6.8980
21799.438477 68.171 -8.0967
21799.621582 68.118 -9.3563
21799.804688 68.016 -9.9960
21799.987793 68.004 -10.0010
21800.170898 68.154 -10.0691
21800.354004 68.392 -10.8296
21800.537109 68.585 -12.1529
21800.720215 68.666 -13.3277
21800.903320 68.671 -13.7268
21801.086426 68.692 -13.3628
21801.269531 68.779 -12.8847
21801.452637 68.882 -12.9359
21801.635742 68.926 -13.6000
21801.818848 68.888 -14.5196
21802.001953 68.820 -15.3872
21802.185059 68.786 -16.2529
21802.368164 68.794 -17.3411
21802.551270 68.799 -18.6048
21802.734375 68.763 -19.5871
21802.917480 68.720 -19.7964
21803.100586 68.748 -19.2646
21803.283691 68.885 -18.6844
21803.466797 69.056 -18.7963
21803.649902 69.136 -19.6981
21803.833008 69.056 -20.8379
21804.016113 68.856 -21.5172
21804.199219 68.660 -21.4575
21804.382324 68.582 -21.0547
21804.565430 68.638 -20.9859
21804.748535 68.752 -21.5314
21804.931641 68.852 -22.4139
21805.114746 68.916 -23.1860
21805.297852 68.965 -23.6255
21805.480957 69.009 -23.7995
21805.664062 69.034 -23.8412
21805.847168 69.023 -23.7637
21806.030273 68.981 -23.5301
21806.213379 68.934 -23.2426
21806.396484 68.893 -23.1517
21806.579590 68.838 -23.4210
21806.762695 68.746 -23.9282
21806.945801 68.635 -24.3709
21807.128906 68.563 -24.5987
21807.312012 68.582 -24.8243
21807.495117 68.678 -25.4135
21807.678223 68.780 -26.4387
21807.861328 68.823 -27.5183
21808.044434 68.808 -28.0996
21808.227539 68.797 -27.9264
21808.410645 68.857 -27.3204
21808.593750 68.981 -26.9423
21808.776855 69.086 -27.2079
21808.959961 69.085 -27.9942
21809.143066 68.949 -28.8325
21809.326172 68.723 -29.2856
21809.509277 68.495 -29.2473
21809.692383 68.341 -29.0032
21809.875488 68.277 -28.9850
21810.058594 68.265 -29.4242
21810.241699 68.251 -30.2084
21810.424805 68.201 -30.9838
21810.607910 68.120 -31.3652
21810.791016 68.052 -31.1680
21810.974121 68.050 -30.5900
21811.157227 68.132 -30.1748
21811.340332 68.249 -30.4598
21811.523438 68.311 -31.5804
21811.706543 68.250 -33.1787
21811.889648 68.060 -34.6293
21812.072754 67.806 -35.4076
21812.255859 67.581 -35.4304
21812.438965 67.441 -35.0958
21812.622070 67.351 -34.8635
21812.805176 67.233 -34.7787
21812.988281 67.046 -34.4629
21813.171387 66.832 -33.5421
21813.354492 66.685 -32.1295
21813.537598 66.665 -30.9024
21813.720703 66.735 -30.5775
21813.903809 66.800 -31.3355
21814.086914 66.786 -32.7771
21814.270020 66.673 -34.2455
21814.453125 66.491 -35.1478
21814.636230 66.298 -35.1517
21814.819336 66.153 -34.2691
21815.002441 66.093 -32.8335
21815.185547 66.111 -31.3522
21815.368652 66.160 -30.2573
21815.551758 66.171 -29.6917
21815.734863 66.098 -29.4663
21815.917969 65.942 -29.2095
21816.101074 65.758 -28.6209
21816.284180 65.619 -27.6959
21816.467285 65.570 -26.7401
21816.650391 65.593 -26.1163
21816.833496 65.630 -25.9626
21817.016602 65.619 -26.1393
21817.199707 65.527 -26.3623
21817.382812 65.356 -26.3454
21817.565918 65.140 -25.8840
21817.749023 64.934 -24.9156
21817.932129 64.800 -23.5780
21818.115234 64.776 -22.1861
21818.298340 64.853 -21.0530
21818.481445 64.984 -20.2733
21818.664551 65.120 -19.6834
21818.847656 65.234 -19.0207
21819.030762 65.322 -18.1139
21819.213867 65.392 -16.9537
21819.396973 65.452 -15.6431
21819.580078 65.508 -14.3421
21819.763184 65.569 -13.2684
21819.946289 65.627 -12.6573
21820.129395 65.650 -12.5830
21820.312500 65.603 -12.7672
21820.495605 65.496 -12.6207
21820.678711 65.415 -11.6428
21820.861816 65.485 -9.9995
21821.044922 65.743 -8.6122
21821.228027 66.073 -8.3192
21821.411133 66.299 -9.0542
21821.594238 66.321 -9.9453
21821.777344 66.189 -9.9842
21821.960449 66.069 -8.8155
21822.143555 66.111 -7.1865
21822.326660 66.297 -6.2740
21822.509766 66.471 -6.4391
21822.692871 66.520 -7.0021
21822.875977 66.464 -7.0237
21823.059082 66.429 -6.2043
21823.242188 66.507 -5.2059
21823.425293 66.649 -4.9136
21823.608398 66.722 -5.4418
21823.791504 66.661 -6.0814
21823.974609 66.542 -6.0410
21824.157715 66.529 -5.2840
21824.340820 66.708 -4.6933
21824.523926 66.993 -5.1307
21824.707031 67.215 -6.5170
21824.890137 67.271 -7.9795
21825.073242 67.179 -8.5514
21825.256348 67.057 -7.8169
21825.439453 67.028 -6.2153
21825.622559 67.123 -4.6855
21825.805664 67.283 -3.9196
21825.988770 67.431 -4.0456
21826.171875 67.532 -4.8403
21826.354980 67.583 -5.9678
21826.538086 67.597 -7.0387
21826.721191 67.606 -7.6531
21826.904297 67.661 -7.5898
21827.087402 67.808 -7.0335
21827.270508 68.032 -6.5012
21827.453613 68.248 -6.3946
21827.636719 68.361 -6.6507
21827.819824 68.330 -6.8417
21828.002930 68.204 -6.5804
21828.186035 68.078 -5.9022
21828.369141 68.020 -5.2806
21828.552246 68.024 -5.1709
21828.735352 68.044 -5.5730
21828.918457 68.065 -6.1046
21829.101562 68.117 -6.4203
21829.284668 68.236 -6.5133
21829.467773 68.414 -6.6196
21829.650879 68.604 -6.8949
21829.833984 68.756 -7.2812
21830.017090 68.855 -7.6641
21830.200195 68.905 -8.0444
21830.383301 68.896 -8.4769
21830.566406 68.813 -8.8533
21830.749512 68.666 -8.8314
21830.932617 68.527 -8.1066
21831.115723 68.499 -6.8584
21831.298828 68.626 -5.8258
21831.481934 68.833 -5.6916
21831.665039 68.993 -6.4618
21831.848145 69.030 -7.5345
21832.031250 68.965 -8.2206
21832.214355 68.888 -8.2497
21832.397461 68.875 -7.9310
21832.580566 68.924 -7.7788
21832.763672 68.974 -7.9760
21832.946777 68.982 -8.2755
21833.129883 68.960 -8.3453
21833.312988 68.954 -8.1169
21833.496094 68.993 -7.8103
21833.679199 69.067 -7.6600
21833.862305 69.151 -7.7056
21834.045410 69.239 -7.8684
21834.228516 69.337 -8.1325
21834.411621 69.438 -8.5520
21834.594727 69.516 -9.0828
21834.777832 69.551 -9.4933
21834.960938 69.562 -9.5222
21835.144043 69.597 -9.1640
21835.327148 69.685 -8.7619
21835.510254 69.797 -8.7226
21835.693359 69.871 -9.1366
21835.876465 69.866 -9.7168
21836.059570 69.799 -10.0686
21836.242676 69.729 -10.0114
21836.425781 69.709 -9.6838
21836.608887 69.750 -9.3533
21836.791992 69.830 -9.1686
21836.975098 69.924 -9.1410
21837.158203 70.018 -9.2876
21837.341309 70.088 -9.6698
21837.524414 70.101 -10.2530
21837.707520 70.036 -10.7947
21837.890625 69.922 -10.9627
21838.073730 69.836 -10.6507
21838.256836 69.850 -10.1903
21838.439941 69.963 -10.1197
21838.623047 70.105 -10.6768
21838.806152 70.205 -11.6074
21838.989258 70.242 -12.4483
21839.172363 70.245 -12.9267
21839.355469 70.245 -13.1168
21839.538574 70.238 -13.2298
21839.721680 70.200 -13.3049
21839.904785 70.137 -13.1959
21840.087891 70.099 -12.8791
21840.270996 70.132 -12.6877
21840.454102 70.217 -13.0814
21840.637207 70.275 -14.1450
21840.820312 70.240 -15.4162
21841.003418 70.120 -16.2086
21841.186523 69.997 -16.1494
21841.369629 69.961 -15.5182
21841.552734 70.015 -14.9745
21841.735840 70.085 -14.8801
21841.918945 70.102 -15.0284
21842.102051 70.075 -15.0050
21842.285156 70.065 -14.6908
21842.468262 70.112 -14.3830
21842.651367 70.191 -14.4043
21842.834473 70.243 -14.6874
21843.017578 70.248 -14.8423
21843.200684 70.246 -14.5950
21843.383789 70.296 -14.1217
21843.566895 70.399 -13.8988
21843.750000 70.499 -14.2081
21843.933105 70.537 -14.8863
21844.116211 70.508 -15.5363
21844.299316 70.459 -15.8947
21844.482422 70.435 -15.9967
21844.665527 70.448 -16.0140
21844.848633 70.478 -15.9949
21845.031738 70.511 -15.8451
21845.214844 70.556 -15.5380
21845.397949 70.617 -15.2350
21845.581055 70.673 -15.1240
21845.764160 70.691 -15.1833
21845.947266 70.674 -15.1989
21846.130371 70.666 -15.0483
21846.313477 70.717 -14.9228
21846.496582 70.818 -15.1589
21846.679688 70.908 -15.8163
21846.862793 70.932 -16.5148
21847.045898 70.899 -16.7304
21847.229004 70.875 -16.2812
21847.412109 70.917 -15.5546
21847.595215 71.005 -15.1510
21847.778320 71.064 -15.2980
21847.961426 71.051 -15.7301
21848.144531 70.995 -16.0833
21848.327637 70.971 -16.3287
21848.510742 71.011 -16.7778
21848.693848 71.076 -17.6228
21848.876953 71.104 -18.5788
21849.060059 71.084 -19.0699
21849.243164 71.078 -18.7775
21849.426270 71.153 -18.0308
21849.609375 71.294 -17.5395
21849.792480 71.407 -17.6828
21849.975586 71.409 -18.2096
21850.158691 71.309 -18.5864
21850.341797 71.191 -18.5473
21850.524902 71.141 -18.3522
21850.708008 71.170 -18.4666
21850.891113 71.223 -19.0070
21851.074219 71.253 -19.6449
21851.257324 71.274 -20.0151
21851.440430 71.321 -20.1196
21851.623535 71.392 -20.2745
21851.806641 71.437 -20.6703
21851.989746 71.415 -21.1068
21852.172852 71.355 -21.2309
21852.355957 71.342 -21.0266
21852.539062 71.437 -20.9944
21852.722168 71.596 -21.6735
21852.905273 71.713 -23.0216
21853.088379 71.719 -24.3843
21853.271484 71.636 -24.9977
21853.454590 71.564 -24.5974
21853.637695 71.587 -23.6846
21853.820801 71.691 -23.0758
21854.003906 71.785 -23.1663
21854.187012 71.805 -23.7679
21854.370117 71.757 -24.5168
21854.553223 71.695 -25.2737
21854.736328 71.653 -26.1385
21854.919434 71.618 -27.1296
21855.102539 71.564 -27.9531
21855.285645 71.507 -28.1796
21855.468750 71.504 -27.6844
21855.651855 71.598 -26.8860
21855.834961 71.754 -26.4196
21856.018066 71.875 -26.5648
21856.201172 71.890 -27.0891
21856.384277 71.800 -27.5615
21856.567383 71.670 -27.7515
21856.750488 71.569 -27.7929
21856.933594 71.523 -27.9829
21857.116699 71.509 -28.4429
21857.299805 71.504 -29.0255
21857.482910 71.502 -29.5191
21857.666016 71.515 -29.8706
21857.849121 71.540 -30.1971
21858.032227 71.552 -30.6233
21858.215332 71.530 -31.1663
21858.398438 71.467 -31.7780
21858.581543 71.375 -32.4353
21858.764648 71.263 -33.1338
21858.947754 71.138 -33.7963
21859.130859 71.014 -34.2491
21859.313965 70.924 -34.3595
21859.497070 70.901 -34.2146
21859.680176 70.945 -34.0937
21859.863281 71.007 -34.1979
21860.046387 71.034 -34.4380
21860.229492 71.010 -34.5353
21860.412598 70.971 -34.3344
21860.595703 70.962 -34.0140
21860.778809 70.984 -33.9329
21860.961914 70.992 -34.2339
21861.145020 70.943 -34.6631
21861.328125 70.849 -34.8001
21861.511230 70.772 -34.4805
21861.694336 70.764 -34.0091
21861.877441 70.805 -33.8794
21862.060547 70.821 -34.2706
21862.243652 70.755 -34.8914
21862.426758 70.618 -35.2772
21862.609863 70.480 -35.2140
21862.792969 70.409 -34.9274
21862.976074 70.411 -34.8256
21863.159180 70.436 -35.0539
21863.342285 70.439 -35.3752
21863.525391 70.421 -35.4502
21863.708496 70.415 -35.1762
21863.891602 70.438 -34.7573
21864.074707 70.472 -34.4597
21864.257812 70.476 -34.3504
21864.440918 70.434 -34.3070
21864.624023 70.366 -34.2259
21864.807129 70.302 -34.1692
21864.990234 70.253 -34.2864
21865.173340 70.206 -34.6155
21865.356445 70.153 -35.0092
21865.539551 70.102 -35.2700
21865.722656 70.078 -35.3389
21865.905762 70.087 -35.3259
21866.088867 70.108 -35.3486
21866.271973 70.108 -35.3728
21866.455078 70.078 -35.2408
21866.638184 70.039 -34.8532
21866.821289 70.025 -34.3118
21867.004395 70.048 -33.8699
21867.187500 70.092 -33.7344
21867.370605 70.128 -33.9302
21867.553711 70.137 -34.3356
21867.736816 70.117 -34.7952
21867.919922 70.071 -35.1783
21868.103027 70.007 -35.3637
21868.286133 69.942 -35.2447
21868.469238 69.905 -34.8181
21868.652344 69.923 -34.2818
21868.835449 69.988 -33.9648
21869.018555 70.049 -34.0633
21869.201660 70.046 -34.4278
21869.384766 69.959 -34.6197
21869.567871 69.839 -34.2314
21869.750977 69.776 -33.2876
21869.934082 69.830 -32.3719
21870.117188 69.960 -32.1827
21870.300293 70.057 -32.9117
21870.483398 70.032 -34.1006
21870.666504 69.879 -34.9835
21870.849609 69.685 -35.0012
21871.032715 69.575 -34.2451
21871.215820 69.610 -33.4347
21871.398926 69.731 -33.2545
21871.582031 69.831 -33.7519
21871.765137 69.850 -34.4287
21871.948242 69.818 -34.7644
21872.131348 69.809 -34.6800
21872.314453 69.865 -34.5800
21872.497559 69.946 -34.8916
21872.680664 69.971 -35.5885
21872.863770 69.897 -36.1998
21873.046875 69.758 -36.2198
21873.229980 69.639 -35.5593
21873.413086 69.599 -34.6546
21873.596191 69.618 -34.0514
21873.779297 69.628 -33.9031
21873.962402 69.591 -33.9536
21874.145508 69.527 -33.9159
21874.328613 69.476 -33.7760
21874.511719 69.448 -33.7070
21874.694824 69.414 -33.7133
21874.877930 69.357 -33.4887
21875.061035 69.321 -32.7297
21875.244141 69.378 -31.6173
21875.427246 69.542 -30.8381
21875.610352 69.718 -30.9310
21875.793457 69.780 -31.7135
21875.976562 69.682 -32.4056
21876.159668 69.503 -32.2458
21876.342773 69.402 -31.1980
21876.525879 69.476 -30.1328
21876.708984 69.659 -29.9687
21876.892090 69.804 -30.7222
21877.075195 69.828 -31.6012
21877.258301 69.777 -31.7794
21877.441406 69.770 -31.1335
21877.624512 69.871 -30.3614
21877.807617 70.016 -30.2169
21877.990723 70.085 -30.7324
21878.173828 70.029 -31.3108
21878.356934 69.913 -31.3934
21878.540039 69.851 -31.0472
21878.723145 69.892 -30.9092
21878.906250 69.970 -31.4367
21879.089355 69.986 -32.3575
21879.272461 69.917 -32.9196
21879.455566 69.841 -32.5880
21879.638672 69.859 -31.5923
21879.821777 69.987 -30.7414
21880.004883 70.128 -30.5881
21880.187988 70.178 -30.9622
21880.371094 70.119 -31.2968
21880.554199 70.022 -31.2355
21880.737305 69.978 -30.9735
21880.920410 70.005 -31.0120
21881.103516 70.049 -31.5691
21881.286621 70.049 -32.3425
21881.469727 70.005 -32.8204
21881.652832 69.964 -32.7503
21881.835938 69.967 -32.3271
21882.019043 69.998 -31.9278
21882.202148 70.005 -31.7033
21882.385254 69.960 -31.5028
21882.568359 69.884 -31.1553
21882.751465 69.829 -30.7508
21882.934570 69.821 -30.6069
21883.117676 69.836 -30.9480
21883.300781 69.839 -31.6760
21883.483887 69.816 -32.4718
21883.666992 69.787 -33.0696
21883.850098 69.773 -33.4279
21884.033203 69.773 -33.6551
21884.216309 69.761 -33.8069
21884.399414 69.719 -33.7983
21884.582520 69.659 -33.5174
21884.765625 69.615 -32.9983
21884.948730 69.613 -32.4615
21885.131836 69.653 -32.1685
21885.314941 69.707 -32.2427
21885.498047 69.744 -32.6181
21885.681152 69.742 -33.1040
21885.864258 69.694 -33.4685
21886.047363 69.613 -33.5105
21886.230469 69.532 -33.1616
21886.413574 69.488 -32.5942
21886.596680 69.491 -32.1920
21886.779785 69.506 -32.2876
21886.962891 69.473 -32.8592
21887.145996 69.362 -33.4826
21887.329102 69.213 -33.6091
21887.512207 69.123 -33.0199
21887.695312 69.175 -32.0983
21887.878418 69.348 -31.5005
21888.061523 69.536 -31.4780
21888.244629 69.643 -31.6558
21888.427734 69.662 -31.4308
21888.610840 69.666 -30.5625
21888.793945 69.725 -29.4694
21888.977051 69.826 -28.8605
21889.160156 69.874 -29.0197
21889.343262 69.797 -29.5552
21889.526367 69.612 -29.7762
21889.709473 69.428 -29.3055
21889.892578 69.359 -28.4730
21890.075684 69.417 -28.0104
21890.258789 69.511 -28.2658
21890.441895 69.548 -28.8853
21890.625000 69.521 -29.2159
21890.808105 69.498 -28.9189
21890.991211 69.555 -28.2723
21891.174316 69.685 -27.8506
21891.357422 69.816 -27.9027
21891.540527 69.889 -28.1591
21891.723633 69.914 -28.1931
21891.906738 69.952 -27.8846
21892.089844 70.042 -27.5336
21892.272949 70.154 -27.4895
21892.456055 70.225 -27.7220
21892.639160 70.225 -27.8295
21892.822266 70.194 -27.4397
21893.005371 70.208 -26.6215
21893.188477 70.301 -25.8890
21893.371582 70.427 -25.7181
21893.554688 70.508 -26.1121
21893.737793 70.507 -26.6614
21893.920898 70.453 -26.9291
21894.104004 70.417 -26.7989
21894.287109 70.447 -26.5239
21894.470215 70.540 -26.4419
21894.653320 70.655 -26.6722
21894.836426 70.757 -27.1027
21895.019531 70.837 -27.5803
21895.202637 70.896 -28.0406
21895.385742 70.928 -28.4666
21895.568848 70.928 -28.7889
21895.751953 70.905 -28.8951
21895.935059 70.891 -28.7645
21896.118164 70.916 -28.5682
21896.301270 70.981 -28.5739
21896.484375 71.056 -28.9214
21896.667480 71.109 -29.5162
21896.850586 71.131 -30.1409
21897.033691 71.138 -30.6435
21897.216797 71.144 -31.0107
21897.399902 71.152 -31.2803
21897.583008 71.158 -31.4368
21897.766113 71.172 -31.4568
21897.949219 71.214 -31.4570
21898.132324 71.285 -31.7100
21898.315430 71.342 -32.4073
21898.498535 71.330 -33.3927
21898.681641 71.237 -34.1738
21898.864746 71.122 -34.2727
21899.047852 71.094 -33.7149
21899.230957 71.216 -33.1769
21899.414062 71.426 -33.4141
21899.597168 71.589 -34.5417
21899.780273 71.609 -35.9769
21899.963379 71.491 -36.9196
21900.146484 71.336 -36.9418
21900.329590 71.258 -36.3562
21900.512695 71.284 -35.9605
21900.695801 71.339 -36.2751
21900.878906 71.333 -37.1427
21901.062012 71.246 -38.0185
21901.245117 71.132 -38.4945
21901.428223 71.060 -38.6039
21901.611328 71.049 -38.6719
21901.794434 71.063 -38.8936
21901.977539 71.059 -39.1384
21902.160645 71.037 -39.1640
21902.343750 71.028 -38.9412
21902.526855 71.046 -38.7207
21902.709961 71.066 -38.7689
21902.893066 71.042 -39.0871
21903.076172 70.954 -39.4201
21903.259277 70.829 -39.5012
21903.442383 70.720 -39.2847
21903.625488 70.666 -38.9712
21903.808594 70.671 -38.8294
21903.991699 70.710 -39.0184
21904.174805 70.750 -39.5520
21904.357910 70.757 -40.3277
21904.541016 70.707 -41.1187
21904.724121 70.596 -41.5825
21904.907227 70.467 -41.4133
21905.090332 70.397 -40.6393
21905.273438 70.436 -39.7775
21905.456543 70.546 -39.4852
21905.639648 70.617 -39.9572
21905.822754 70.557 -40.7240
21906.005859 70.368 -40.9894
21906.188965 70.157 -40.2388
21906.372070 70.065 -38.7784
21906.555176 70.138 -37.6030
21906.738281 70.279 -37.4718
21906.921387 70.355 -38.2825
21907.104492 70.305 -39.3326
21907.287598 70.167 -39.9178
21907.470703 70.032 -39.7721
21907.653809 69.974 -39.1378
21907.836914 70.002 -38.4387
21908.020020 70.079 -37.9231
21908.203125 70.169 -37.6373
21908.386230 70.243 -37.5873
21908.569336 70.275 -37.7684
21908.752441 70.234 -38.0465
21908.935547 70.117 -38.1240
21909.118652 69.972 -37.7332
21909.301758 69.872 -36.9251
21909.484863 69.861 -36.1102
21909.667969 69.915 -35.6892
21909.851074 69.976 -35.6748
21910.034180 70.015 -35.7603
21910.217285 70.054 -35.7096
21910.400391 70.120 -35.6131
21910.583496 70.193 -35.7167
21910.766602 70.221 -36.0322
21910.949707 70.176 -36.2273
21911.132812 70.099 -35.9543
21911.315918 70.076 -35.3067
21911.499023 70.146 -34.8655
21911.682129 70.252 -35.1260
21911.865234 70.300 -35.9573
21912.048340 70.256 -36.7143
21912.231445 70.176 -36.8145
21912.414551 70.156 -36.2707
21912.597656 70.232 -35.6522
21912.780762 70.336 -35.4133
21912.963867 70.383 -35.4075
21913.146973 70.364 -35.1546
21913.330078 70.353 -34.4850
21913.513184 70.414 -33.8543
21913.696289 70.516 -33.8815
21913.879395 70.563 -34.6163
21914.062500 70.506 -35.4357
21914.245605 70.402 -35.6192
21914.428711 70.380 -35.0756
21914.611816 70.504 -34.5107
