* Generated by rew_pipeline.py (source UUID 6c5ff0b0-8c32-4d9a-87d3-d1c755ad89b3, calibrated to its own SPL at 100 Hz, phase referenced to REW t=0 (IR start -1.000021 s))
* Measurement: LR.filtered.120.green.multipos.fdw6
* Dated: 2026-Sep-15 11:27:47
* Note: ; Vector average of L.filtered.120.green.multipos.fdw6, R.filtered.120.green.multipos.fdw6
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
8111.755371 69.561 62.0041
8111.938477 69.534 62.6742
8112.121582 69.523 63.4794
8112.304688 69.528 64.3802
8112.487793 69.546 65.3141
8112.670898 69.572 66.2165
8112.854004 69.596 67.0439
8113.037109 69.611 67.8029
8113.220215 69.615 68.5407
8113.403320 69.618 69.3099
8113.586426 69.634 70.1183
8113.769531 69.673 70.9271
8113.952637 69.739 71.6884
8114.135742 69.825 72.4005
8114.318848 69.927 73.1114
8114.501953 70.049 73.8742
8114.685059 70.197 74.6880
8114.868164 70.372 75.4864
8115.051270 70.563 76.1836
8115.234375 70.753 76.7392
8115.417480 70.923 77.1914
8115.600586 71.066 77.6270
8115.783691 71.193 78.1202
8115.966797 71.321 78.6635
8116.149902 71.469 79.1524
8116.333008 71.639 79.4312
8116.516113 71.817 79.3979
8116.699219 71.982 79.0774
8116.882324 72.122 78.6205
8117.065430 72.244 78.2119
8117.248535 72.367 77.9557
8117.431641 72.514 77.8078
8117.614746 72.687 77.6237
8117.797852 72.866 77.2887
8117.980957 73.025 76.8159
8118.164062 73.151 76.3288
8118.347168 73.254 75.9471
8118.530273 73.358 75.6778
8118.713379 73.478 75.3974
8118.896484 73.611 74.9546
8119.079590 73.737 74.2947
8119.262695 73.833 73.5062
8119.445801 73.897 72.7525
8119.628906 73.940 72.1687
8119.812012 73.981 71.7864
8119.995117 74.038 71.5364
8120.178223 74.114 71.3006
8120.361328 74.205 70.9730
8120.544434 74.302 70.4900
8120.727539 74.392 69.8434
8120.910645 74.466 69.0872
8121.093750 74.525 68.3249
8121.276855 74.578 67.6653
8121.459961 74.644 67.1480
8121.643066 74.741 66.7010
8121.826172 74.867 66.1764
8122.009277 75.003 65.4641
8122.192383 75.122 64.5769
8122.375488 75.207 63.6421
8122.558594 75.267 62.7959
8122.741699 75.324 62.0709
8122.924805 75.398 61.3562
8123.107910 75.490 60.4793
8123.291016 75.580 59.3428
8123.474121 75.643 58.0015
8123.657227 75.669 56.6238
8123.840332 75.668 55.3758
8124.023438 75.664 54.3117
8124.206543 75.677 53.3377
8124.389648 75.709 52.2853
8124.572754 75.739 51.0367
8124.755859 75.743 49.6081
8124.938965 75.708 48.1293
8125.122070 75.642 46.7497
8125.305176 75.569 45.5294
8125.488281 75.510 44.3973
8125.671387 75.468 43.2121
8125.854492 75.426 41.8881
8126.037598 75.362 40.4761
8126.220703 75.266 39.1298
8126.403809 75.150 37.9855
8126.586914 75.038 37.0455
8126.770020 74.942 36.1737
8126.953125 74.849 35.2138
8127.136230 74.735 34.1360
8127.319336 74.580 33.0617
8127.502441 74.392 32.1570
8127.685547 74.197 31.4787
8127.868652 74.017 30.9182
8128.051758 73.851 30.3009
8128.234863 73.678 29.5583
8128.417969 73.481 28.7942
8128.601074 73.262 28.1908
8128.784180 73.050 27.8450
8128.967285 72.871 27.6876
8129.150391 72.731 27.5622
8129.333496 72.613 27.3727
8129.516602 72.500 27.1436
8129.699707 72.386 26.9387
8129.882812 72.273 26.7673
8130.065918 72.154 26.5851
8130.249023 72.016 26.3910
8130.432129 71.852 26.2757
8130.615234 71.676 26.3479
8130.798340 71.517 26.5867
8130.981445 71.400 26.7993
8131.164551 71.314 26.7610
8131.347656 71.232 26.4141
8131.530762 71.135 25.9012
8131.713867 71.029 25.4024
8131.896973 70.940 24.9475
8132.080078 70.874 24.3929
8132.263184 70.806 23.5997
8132.446289 70.696 22.6096
8132.629395 70.519 21.6404
8132.812500 70.287 20.9030
8132.995605 70.030 20.4293
8133.178711 69.767 20.0585
8133.361816 69.490 19.6165
8133.544922 69.181 19.0846
8133.728027 68.837 18.5888
8133.911133 68.477 18.2321
8134.094238 68.122 17.9878
8134.277344 67.768 17.7927
8134.460449 67.391 17.7481
8134.643555 66.985 18.1663
8134.826660 66.587 19.3341
8135.009766 66.262 21.1739
8135.192871 66.036 23.1903
8135.375977 65.858 24.9052
8135.559082 65.644 26.2990
8135.742188 65.361 27.7677
8135.925293 65.056 29.6630
8136.108398 64.813 31.8825
8136.291504 64.675 33.8979
8136.474609 64.604 35.2686
8136.657715 64.537 36.0146
8136.840820 64.443 36.4968
8137.023926 64.332 37.0532
8137.207031 64.226 37.8070
8137.390137 64.129 38.7328
8137.573242 64.028 39.8015
8137.756348 63.918 40.9695
8137.939453 63.792 42.0563
8138.122559 63.619 42.7792
8138.305664 63.333 43.0135
8138.488770 62.864 43.0459
8138.671875 62.196 43.5374
8138.854980 61.406 45.1879
8139.038086 60.637 48.1790
8139.221191 59.995 51.9175
8139.404297 59.431 55.6696
8139.587402 58.800 59.6104
8139.770508 58.026 65.0067
8139.953613 57.242 73.4408
8140.136719 56.806 85.2373
8140.319824 57.013 98.3208
8140.502930 57.788 109.9084
8140.686035 58.854 118.8497
8140.869141 60.006 125.2470
8141.052246 61.128 129.5467
8141.235352 62.164 132.3078
8141.418457 63.113 134.1220
8141.601562 64.016 135.3949
8141.784668 64.917 136.2124
8141.967773 65.828 136.4478
8142.150879 66.711 136.0351
8142.333984 67.521 135.1274
8142.517090 68.232 134.0269
8142.700195 68.853 133.0070
8142.883301 69.414 132.1657
8143.066406 69.946 131.4101
8143.249512 70.460 130.5567
8143.432617 70.948 129.4788
8143.615723 71.398 128.1722
8143.798828 71.808 126.7260
8143.981934 72.190 125.2300
8144.165039 72.561 123.7033
8144.348145 72.928 122.0813
8144.531250 73.286 120.2770
8144.714355 73.614 118.2668
8144.897461 73.892 116.1362
8145.080566 74.117 114.0460
8145.263672 74.302 112.1376
8145.446777 74.477 110.4374
8145.629883 74.660 108.8330
8145.812988 74.853 107.1661
8145.996094 75.033 105.3642
8146.179199 75.181 103.4998
8146.362305 75.294 101.7163
8146.545410 75.385 100.0972
8146.728516 75.473 98.5872
8146.911621 75.558 97.0483
8147.094727 75.625 95.3992
8147.277832 75.654 93.7013
8147.460938 75.648 92.1056
8147.644043 75.626 90.7109
8147.827148 75.616 89.4705
8148.010254 75.621 88.2409
8148.193359 75.626 86.9408
8148.376465 75.609 85.6445
8148.559570 75.569 84.5160
8148.742676 75.526 83.6420
8148.925781 75.503 82.9324
8149.108887 75.501 82.1953
8149.291992 75.494 81.3269
8149.475098 75.459 80.4083
8149.658203 75.395 79.6221
8149.841309 75.326 79.0748
8150.024414 75.278 78.7012
8150.207520 75.255 78.3459
8150.390625 75.240 77.9309
8150.573730 75.219 77.5228
8150.756836 75.196 77.2293
8150.939941 75.188 77.0563
8151.123047 75.206 76.8804
8151.306152 75.236 76.5767
8151.489258 75.256 76.1465
8151.672363 75.255 75.7104
8151.855469 75.244 75.3793
8152.038574 75.239 75.1534
8152.221680 75.249 74.9453
8152.404785 75.266 74.6935
8152.587891 75.284 74.4212
8152.770996 75.306 74.1780
8152.954102 75.341 73.9478
8153.137207 75.391 73.6482
8153.320312 75.441 73.2353
8153.503418 75.475 72.7821
8153.686523 75.493 72.4287
8153.869629 75.515 72.2407
8154.052734 75.558 72.1299
8154.235840 75.619 71.9336
8154.418945 75.679 71.5816
8154.602051 75.719 71.1558
8154.785156 75.748 70.7817
8154.968262 75.791 70.4656
8155.151367 75.861 70.0629
8155.334473 75.946 69.4255
8155.517578 76.017 68.5719
8155.700684 76.059 67.6895
8155.883789 76.086 66.9677
8156.066895 76.125 66.4247
8156.250000 76.188 65.8976
8156.433105 76.260 65.2187
8156.616211 76.309 64.3866
8156.799316 76.321 63.5593
8156.982422 76.312 62.8845
8157.165527 76.312 62.3448
8157.348633 76.338 61.7630
8157.531738 76.377 60.9734
8157.714844 76.402 59.9723
8157.897949 76.399 58.9066
8158.081055 76.375 57.9339
8158.264160 76.350 57.1007
8158.447266 76.335 56.3411
8158.630371 76.328 55.5725
8158.813477 76.321 54.7735
8158.996582 76.310 53.9647
8159.179688 76.300 53.1434
8159.362793 76.292 52.2604
8159.545898 76.279 51.2768
8159.729004 76.249 50.2192
8159.912109 76.200 49.1672
8160.095215 76.141 48.1696
8160.278320 76.084 47.1875
8160.461426 76.029 46.1234
8160.644531 75.963 44.9199
8160.827637 75.874 43.6162
8161.010742 75.761 42.3119
8161.193848 75.634 41.0770
8161.376953 75.505 39.9068
8161.560059 75.372 38.7695
8161.743164 75.227 37.6878
8161.926270 75.063 36.7575
8162.109375 74.889 36.0611
8162.292480 74.724 35.5633
8162.475586 74.572 35.0973
8162.658691 74.418 34.4910
8162.841797 74.233 33.7098
8163.024902 73.997 32.8881
8163.208008 73.719 32.2166
8163.391113 73.428 31.7959
8163.574219 73.151 31.5682
8163.757324 72.896 31.3968
8163.940430 72.642 31.2160
8164.123535 72.368 31.1083
8164.306641 72.064 31.2461
8164.489746 71.742 31.7608
8164.672852 71.425 32.6559
8164.855957 71.124 33.8209
8165.039062 70.840 35.1406
8165.222168 70.563 36.5876
8165.405273 70.294 38.2334
8165.588379 70.053 40.1599
8165.771484 69.867 42.3627
8165.954590 69.757 44.7115
8166.137695 69.721 47.0306
8166.320801 69.739 49.2158
8166.503906 69.788 51.2846
8166.687012 69.859 53.3075
8166.870117 69.957 55.3069
8167.053223 70.086 57.2269
8167.236328 70.242 59.0002
8167.419434 70.420 60.6192
8167.602539 70.623 62.1100
8167.785645 70.862 63.4397
8167.968750 71.139 64.4831
8168.151855 71.429 65.1307
8168.334961 71.698 65.4236
8168.518066 71.927 65.5666
8168.701172 72.125 65.7732
8168.884277 72.328 66.0811
8169.067383 72.559 66.3031
8169.250488 72.810 66.2037
8169.433594 73.046 65.7256
8169.616699 73.246 65.0421
8169.799805 73.419 64.3884
8169.982910 73.598 63.8456
8170.166016 73.806 63.2708
8170.349121 74.031 62.4529
8170.532227 74.236 61.3317
8170.715332 74.392 60.0518
8170.898438 74.501 58.8228
8171.081543 74.591 57.7280
8171.264648 74.692 56.6609
8171.447754 74.804 55.4419
8171.630859 74.912 54.0001
8171.813965 74.999 52.4233
8171.997070 75.068 50.8489
8172.180176 75.133 49.3161
8172.363281 75.199 47.7392
8172.546387 75.247 46.0215
8172.729492 75.252 44.1865
8172.912598 75.200 42.3835
8173.095703 75.106 40.7616
8173.278809 75.005 39.3269
8173.461914 74.920 37.9177
8173.645020 74.850 36.3422
8173.828125 74.770 34.5474
8174.011230 74.661 32.6623
8174.194336 74.520 30.8857
8174.377441 74.362 29.3414
8174.560547 74.204 28.0117
8174.743652 74.047 26.7961
8174.926758 73.883 25.6097
8175.109863 73.703 24.4265
8175.292969 73.504 23.2441
8175.476074 73.291 22.0469
8175.659180 73.064 20.8248
8175.842285 72.822 19.6181
8176.025391 72.573 18.5129
8176.208496 72.331 17.5590
8176.391602 72.110 16.6929
8176.574707 71.906 15.7631
8176.757812 71.691 14.6681
8176.940918 71.435 13.4583
8177.124023 71.127 12.3015
8177.307129 70.785 11.3259
8177.490234 70.436 10.4947
8177.673340 70.091 9.6362
8177.856445 69.730 8.6310
8178.039551 69.322 7.5614
8178.222656 68.852 6.6714
8178.405762 68.338 6.1701
8178.588867 67.808 6.0524
8178.771973 67.267 6.1213
8178.955078 66.690 6.2024
8179.138184 66.038 6.3460
8179.321289 65.299 6.7940
8179.504395 64.498 7.7854
8179.687500 63.673 9.3902
8179.870605 62.838 11.6080
8180.053711 61.984 14.6390
8180.236816 61.130 19.0073
8180.419922 60.378 25.1833
8180.603027 59.878 32.9172
8180.786133 59.700 41.1300
8180.969238 59.759 48.8885
8181.152344 59.951 56.0706
8181.335449 60.257 62.8511
8181.518555 60.708 68.9840
8181.701660 61.275 73.9181
8181.884766 61.862 77.4466
8182.067871 62.381 79.9674
8182.250977 62.818 82.1602
8182.434082 63.225 84.5135
8182.617188 63.673 87.0444
8182.800293 64.187 89.3879
8182.983398 64.726 91.2057
8183.166504 65.222 92.4927
8183.349609 65.644 93.5371
8183.532715 66.013 94.6318
8183.715820 66.387 95.8068
8183.898926 66.812 96.7645
8184.082031 67.282 97.1325
8184.265137 67.748 96.7911
8184.448242 68.167 95.9768
8184.631348 68.533 95.0892
8184.814453 68.879 94.4029
8184.997559 69.248 93.8720
8185.180664 69.650 93.1949
8185.363770 70.048 92.0942
8185.546875 70.388 90.5502
8185.729980 70.637 88.7948
8185.913086 70.806 87.1215
8186.096191 70.935 85.6829
8186.279297 71.069 84.4009
8186.462402 71.220 83.0679
8186.645508 71.372 81.5401
8186.828613 71.495 79.8498
8187.011719 71.575 78.1398
8187.194824 71.617 76.5230
8187.377930 71.634 74.9859
8187.561035 71.631 73.4245
8187.744141 71.598 71.7603
8187.927246 71.524 70.0282
8188.110352 71.408 68.3582
8188.293457 71.270 66.8760
8188.476562 71.130 65.6140
8188.659668 70.999 64.5051
8188.842773 70.866 63.4721
8189.025879 70.706 62.5186
8189.208984 70.499 61.7483
8189.392090 70.242 61.2846
8189.575195 69.953 61.1738
8189.758301 69.652 61.3322
8189.941406 69.348 61.6102
8190.124512 69.035 61.9250
8190.307617 68.706 62.3629
8190.490723 68.373 63.1469
8190.673828 68.078 64.4727
8190.856934 67.874 66.3128
8191.040039 67.789 68.3762
8191.223145 67.799 70.3228
8191.406250 67.848 72.0318
8191.589355 67.891 73.6493
8191.772461 67.927 75.3768
8191.955566 67.986 77.2275
8192.138672 68.092 78.9602
8192.321777 68.233 80.2800
8192.504883 68.373 81.0836
8192.687988 68.484 81.5153
8192.871094 68.569 81.8023
8193.054199 68.647 82.0746
8193.237305 68.735 82.3146
8193.420410 68.825 82.4713
8193.603516 68.898 82.5793
8193.786621 68.946 82.7522
8193.969727 68.977 83.0609
8194.152832 69.002 83.4514
8194.335938 69.017 83.8177
8194.519043 69.002 84.1632
8194.702148 68.950 84.6736
8194.885254 68.888 85.5799
8195.068359 68.872 86.9139
8195.251465 68.946 88.3803
8195.434570 69.097 89.5617
8195.617676 69.266 90.2698
8195.800781 69.394 90.6904
8195.983887 69.466 91.2002
8196.166992 69.516 92.0730
8196.350098 69.595 93.2763
8196.533203 69.732 94.5161
8196.716309 69.912 95.4830
8196.899414 70.100 96.0710
8197.082520 70.269 96.3812
8197.265625 70.415 96.5819
8197.448730 70.555 96.7755
8197.631836 70.703 96.9580
8197.814941 70.864 97.0719
8197.998047 71.028 97.0792
8198.181152 71.184 97.0055
8198.364258 71.323 96.9202
8198.547363 71.448 96.8895
8198.730469 71.566 96.9253
8198.913574 71.683 96.9834
8199.096680 71.797 97.0048
8199.279785 71.900 96.9819
8199.462891 71.993 96.9749
8199.645996 72.086 97.0593
8199.829102 72.199 97.2336
8200.012207 72.348 97.3832
8200.195312 72.525 97.3544
8200.378418 72.701 97.0872
8200.561523 72.850 96.6813
8200.744629 72.962 96.3296
8200.927734 73.053 96.1824
8201.110840 73.150 96.2391
8201.293945 73.270 96.3621
8201.477051 73.414 96.3871
8201.660156 73.568 96.2299
8201.843262 73.725 95.8891
8202.026367 73.880 95.3882
8202.209473 74.033 94.7363
8202.392578 74.174 93.9583
8202.575684 74.297 93.1357
8202.758789 74.400 92.3889
8202.941895 74.501 91.7887
8203.125000 74.618 91.2747
8203.308105 74.756 90.6775
8203.491211 74.895 89.8488
8203.674316 75.008 88.7895
8203.857422 75.078 87.6512
8204.040527 75.114 86.6228
8204.223633 75.145 85.7833
8204.406738 75.195 85.0468
8204.589844 75.268 84.2415
8204.772949 75.341 83.2648
8204.956055 75.389 82.1664
8205.139160 75.402 81.1009
8205.322266 75.392 80.2000
8205.505371 75.383 79.4668
8205.688477 75.392 78.7696
8205.871582 75.413 77.9436
8206.054688 75.424 76.9214
8206.237793 75.401 75.7860
8206.420898 75.337 74.7214
8206.604004 75.248 73.8935
8206.787109 75.159 73.3410
8206.970215 75.095 72.9388
8207.153320 75.053 72.4852
8207.336426 75.009 71.8487
8207.519531 74.936 71.0662
8207.702637 74.821 70.3093
8207.885742 74.678 69.7625
8208.068848 74.536 69.4947
8208.251953 74.422 69.4258
8208.435059 74.337 69.4157
8208.618164 74.267 69.3942
8208.801270 74.194 69.4049
8208.984375 74.114 69.5285
8209.167480 74.035 69.7849
8209.350586 73.958 70.1145
8209.533691 73.876 70.4634
8209.716797 73.780 70.8607
8209.899902 73.676 71.3993
8210.083008 73.586 72.1211
8210.266113 73.534 72.9390
8210.449219 73.523 73.6929
8210.632324 73.530 74.3075
8210.815430 73.535 74.8775
8210.998535 73.535 75.5919
8211.181641 73.554 76.5635
8211.364746 73.618 77.7201
8211.547852 73.739 78.8522
8211.730957 73.903 79.7663
8211.914062 74.086 80.3902
8212.097168 74.271 80.7544
8212.280273 74.451 80.9247
8212.463379 74.623 80.9653
8212.646484 74.789 80.9426
8212.829590 74.955 80.9120
8213.012695 75.130 80.8801
8213.195801 75.320 80.7766
8213.378906 75.519 80.5027
8213.562012 75.707 80.0208
8213.745117 75.870 79.4020
8213.928223 76.008 78.7709
8214.111328 76.140 78.1942
8214.294434 76.283 77.6140
8214.477539 76.441 76.9033
8214.660645 76.595 75.9959
8214.843750 76.727 74.9604
8215.026855 76.833 73.9443
8215.209961 76.929 73.0396
8215.393066 77.034 72.1977
8215.576172 77.151 71.2708
8215.759277 77.266 70.1501
8215.942383 77.358 68.8576
8216.125488 77.418 67.5165
8216.308594 77.459 66.2364
8216.491699 77.497 65.0276
8216.674805 77.543 63.8139
8216.857910 77.589 62.5251
8217.041016 77.624 61.1665
8217.224121 77.642 59.8007
8217.407227 77.648 58.4732
8217.590332 77.649 57.1655
8217.773438 77.646 55.8263
8217.956543 77.633 54.4394
8218.139648 77.605 53.0511
8218.322754 77.568 51.7197
8218.505859 77.533 50.4451
8218.688965 77.505 49.1541
8218.872070 77.473 47.7747
8219.055176 77.419 46.3203
8219.238281 77.331 44.8992
8219.421387 77.217 43.6257
8219.604492 77.101 42.5108
8219.787598 76.996 41.4352
8219.970703 76.900 40.2438
8220.153809 76.794 38.8835
8220.336914 76.659 37.4515
8220.520020 76.499 36.1173
8220.703125 76.334 34.9869
8220.886230 76.185 34.0267
8221.069336 76.058 33.1037
8221.252441 75.939 32.1089
8221.435547 75.803 31.0354
8221.618652 75.639 29.9586
8221.801758 75.444 28.9550
8221.984863 75.227 28.0500
8222.167969 74.994 27.2292
8222.351074 74.747 26.4822
8222.534180 74.494 25.8177
8222.717285 74.243 25.2337
8222.900391 74.003 24.6919
8223.083496 73.773 24.1420
8223.266602 73.545 23.5819
8223.449707 73.314 23.0742
8223.632812 73.084 22.6900
8223.815918 72.866 22.4218
8223.999023 72.661 22.1786
8224.182129 72.451 21.8814
8224.365234 72.214 21.5772
8224.548340 71.941 21.4279
8224.731445 71.652 21.5670
8224.914551 71.379 21.9407
8225.097656 71.136 22.3139
8225.280762 70.899 22.4814
8225.463867 70.631 22.4818
8225.646973 70.319 22.5852
8225.830078 69.992 23.0516
8226.013184 69.704 23.8708
8226.196289 69.481 24.7374
8226.379395 69.294 25.3507
8226.562500 69.088 25.7151
8226.745605 68.831 26.1263
8226.928711 68.544 26.8693
8227.111816 68.269 27.9408
8227.294922 68.023 29.0562
8227.478027 67.773 29.9798
8227.661133 67.468 30.8034
8227.844238 67.094 31.8894
8228.027344 66.691 33.5457
8228.210449 66.318 35.7556
8228.393555 65.999 38.2418
8228.576660 65.710 40.8267
8228.759766 65.429 43.6454
8228.942871 65.173 46.9356
8229.125977 64.997 50.6691
8229.309082 64.924 54.4941
8229.492188 64.922 58.1295
8229.675293 64.945 61.6797
8229.858398 65.000 65.4654
8230.041504 65.146 69.5600
8230.224609 65.427 73.6059
8230.407715 65.820 77.1314
8230.590820 66.260 79.9789
8230.773926 66.706 82.2924
8230.957031 67.151 84.2260
8231.140137 67.602 85.7590
8231.323242 68.047 86.8002
8231.506348 68.461 87.3766
8231.689453 68.830 87.6756
8231.872559 69.167 87.9022
8232.055664 69.502 88.1218
8232.238770 69.853 88.2430
8232.421875 70.210 88.1499
8232.604980 70.551 87.8340
8232.788086 70.859 87.3918
8232.971191 71.135 86.9233
8233.154297 71.389 86.4424
8233.337402 71.630 85.8870
8233.520508 71.858 85.1845
8233.703613 72.075 84.3067
8233.886719 72.281 83.2555
8234.069824 72.480 82.0373
8234.252930 72.670 80.6651
8234.436035 72.841 79.1976
8234.619141 72.986 77.7493
8234.802246 73.105 76.4423
8234.985352 73.211 75.3246
8235.168457 73.312 74.3295
8235.351562 73.408 73.3255
8235.534668 73.484 72.2166
8235.717773 73.526 71.0064
8235.900879 73.533 69.7715
8236.083984 73.515 68.5908
8236.267090 73.487 67.4905
8236.450195 73.461 66.4548
8236.633301 73.439 65.4600
8236.816406 73.416 64.4965
8236.999512 73.389 63.5535
8237.182617 73.349 62.6140
8237.365723 73.284 61.6828
8237.548828 73.188 60.8206
8237.731934 73.068 60.1275
8237.915039 72.946 59.6601
8238.098145 72.852 59.3566
8238.281250 72.793 59.0619
8238.464355 72.754 58.6679
8238.647461 72.710 58.2213
8238.830566 72.650 57.8865
8239.013672 72.584 57.7780
8239.196777 72.533 57.8342
8239.379883 72.496 57.8619
8239.562988 72.451 57.7306
8239.746094 72.377 57.5020
8239.929199 72.281 57.3594
8240.112305 72.202 57.3958
8240.295410 72.179 57.4764
8240.478516 72.217 57.3335
8240.661621 72.280 56.8213
8240.844727 72.323 56.0523
8241.027832 72.322 55.2945
8241.210938 72.287 54.7644
8241.394043 72.240 54.4941
8241.577148 72.196 54.3718
8241.760254 72.154 54.2714
8241.943359 72.114 54.1287
8242.126465 72.084 53.8913
8242.309570 72.069 53.4659
8242.492676 72.057 52.7653
8242.675781 72.020 51.8328
8242.858887 71.939 50.8814
8243.041992 71.818 50.1773
8243.225098 71.689 49.8411
8243.408203 71.581 49.7462
8243.591309 71.492 49.6382
8243.774414 71.395 49.3772
8243.957520 71.267 49.0498
8244.140625 71.115 48.8368
8244.323730 70.976 48.7981
8244.506836 70.874 48.7935
8244.689941 70.800 48.6519
8244.873047 70.718 48.3913
8245.056152 70.606 48.2425
8245.239258 70.477 48.4334
8245.422363 70.367 48.9592
8245.605469 70.292 49.5611
8245.788574 70.232 49.9673
8245.971680 70.152 50.1284
8246.154785 70.040 50.2048
8246.337891 69.917 50.3566
8246.520996 69.821 50.5706
8246.704102 69.765 50.6995
8246.887207 69.735 50.6484
8247.070312 69.705 50.4863
8247.253418 69.664 50.3573
8247.436523 69.616 50.3315
8247.619629 69.558 50.3602
8247.802734 69.478 50.3864
8247.985840 69.362 50.4456
8248.168945 69.217 50.6325
8248.352051 69.067 50.9560
8248.535156 68.933 51.2779
8248.718262 68.808 51.4439
8248.901367 68.664 51.4889
8249.084473 68.490 51.6623
