* Generated by rew_pipeline.py (source UUID c11b66be-534c-4ea4-ab08-38d8268a4119, calibrated to its own SPL at 100 Hz, phase referenced to REW t=0 (IR start -1.000021 s))
* Measurement: LR.120.green.multipos.fdw6
* Dated: 2026-Sep-15 11:27:47
* Note: ; Vector average of L.nofdw.120.green.multipos.fdw6, R.nofdw.120.green.multipos.fdw6
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
4504.028320 67.221 -161.9338
4504.394531 66.905 -164.0573
4504.760742 66.343 -165.9874
4505.126953 65.415 -166.4115
4505.493164 64.315 -166.8046
4505.859375 62.921 -169.1160
4506.225586 61.153 -170.5553
4506.591797 59.314 -166.7271
4506.958008 57.577 -154.5082
4507.324219 56.910 -132.0265
4507.690430 58.088 -114.2857
4508.056641 59.095 -107.0482
4508.422852 59.920 -102.4752
4508.789062 61.240 -100.9715
4509.155273 62.492 -102.3219
4509.521484 63.293 -103.2193
4509.887695 63.626 -102.8938
4510.253906 63.726 -101.2562
4510.620117 64.007 -100.6814
4510.986328 64.185 -102.4198
4511.352539 64.235 -101.9437
4511.718750 64.754 -99.9200
4512.084961 65.306 -100.1793
4512.451172 65.667 -100.4513
4512.817383 66.236 -102.4098
4513.183594 66.493 -107.8321
4513.549805 66.193 -112.0722
4513.916016 65.930 -113.9678
4514.282227 65.666 -117.1109
4514.648438 64.967 -120.4459
4515.014648 64.018 -121.4602
4515.380859 63.085 -120.6718
4515.747070 62.037 -119.3933
4516.113281 60.583 -115.6051
4516.479492 59.486 -105.4960
4516.845703 59.399 -96.1491
4517.211914 59.257 -86.0614
4517.578125 60.319 -72.2904
4517.944336 61.821 -67.1867
4518.310547 62.442 -62.1917
4518.676758 63.717 -55.4704
4519.042969 65.196 -55.7240
4519.409180 66.166 -57.1394
4519.775391 67.289 -58.1493
4520.141602 68.190 -61.4987
4520.507812 68.605 -63.8031
4520.874023 69.088 -65.4505
4521.240234 69.492 -69.3273
4521.606445 69.690 -73.2847
4521.972656 69.993 -77.0277
4522.338867 70.178 -81.3752
4522.705078 70.133 -84.4411
4523.071289 70.059 -86.8045
4523.437500 69.782 -89.3656
4523.803711 69.383 -90.3309
4524.169922 69.206 -90.4561
4524.536133 69.087 -90.9119
4524.902344 68.913 -90.5154
4525.268555 68.758 -89.0377
4525.634766 68.719 -86.8380
4526.000977 68.864 -85.6284
4526.367188 68.923 -85.7970
4526.733398 68.961 -85.2275
4527.099609 69.212 -84.9086
4527.465820 69.358 -85.5518
4527.832031 69.367 -85.2567
4528.198242 69.454 -84.9780
4528.564453 69.419 -85.6193
4528.930664 69.258 -85.3467
4529.296875 69.267 -83.8533
4529.663086 69.494 -82.3214
4530.029297 69.808 -81.2918
4530.395508 70.099 -80.8387
4530.761719 70.335 -80.8980
4531.127930 70.539 -81.4069
4531.494141 70.785 -82.2190
4531.860352 71.078 -83.7875
4532.226562 71.212 -85.7225
4532.592773 71.215 -86.3567
4532.958984 71.343 -86.5591
4533.325195 71.433 -88.1407
4533.691406 71.320 -89.6495
4534.057617 71.276 -90.1538
4534.423828 71.349 -91.1280
4534.790039 71.305 -92.4378
4535.156250 71.195 -92.9243
4535.522461 71.182 -93.3898
4535.888672 71.105 -94.5312
4536.254883 70.894 -94.5304
4536.621094 70.863 -93.2051
4536.987305 70.898 -93.0801
4537.353516 70.660 -92.9326
4537.719727 70.497 -91.3644
4538.085938 70.491 -90.9643
4538.452148 70.284 -90.3490
4538.818359 70.274 -87.6401
4539.184570 70.535 -86.4284
4539.550781 70.563 -85.9707
4539.916992 70.686 -83.7322
4540.283203 71.149 -82.0812
4540.649414 71.601 -81.2813
4541.015625 72.062 -80.0364
4541.381836 72.574 -79.5318
4541.748047 72.979 -80.1923
4542.114258 73.318 -81.3135
4542.480469 73.728 -83.0641
4542.846680 74.122 -86.0558
4543.212891 74.289 -89.4472
4543.579102 74.313 -91.9064
4543.945312 74.391 -94.4875
4544.311523 74.362 -98.1086
4544.677734 74.166 -101.0732
4545.043945 74.019 -102.9680
4545.410156 73.861 -105.0128
4545.776367 73.511 -107.0542
4546.142578 72.961 -108.4888
4546.508789 72.338 -108.3998
4546.875000 71.965 -107.0874
4547.241211 71.732 -106.4123
4547.607422 71.372 -104.4215
4547.973633 71.301 -100.2833
4548.339844 71.477 -97.2994
4548.706055 71.608 -94.3414
4549.072266 72.035 -91.4774
4549.438477 72.532 -91.0675
4549.804688 72.843 -90.9744
4550.170898 73.255 -90.6511
4550.537109 73.667 -91.7441
4550.903320 73.885 -93.1641
4551.269531 74.072 -94.1718
4551.635742 74.287 -95.5534
4552.001953 74.439 -97.3701
4552.368164 74.485 -99.0055
4552.734375 74.494 -99.9443
4553.100586 74.557 -100.7782
4553.466797 74.611 -102.0746
4553.833008 74.664 -103.4993
4554.199219 74.743 -105.3471
4554.565430 74.741 -107.1721
4554.931641 74.755 -108.2233
4555.297852 74.830 -109.6599
4555.664062 74.798 -111.4653
4556.030273 74.759 -112.9481
4556.396484 74.695 -114.9949
4556.762695 74.437 -116.5354
4557.128906 74.240 -117.0589
4557.495117 74.047 -118.9506
4557.861328 73.552 -120.4737
4558.227539 73.251 -119.5232
4558.593750 73.291 -119.6387
4558.959961 73.086 -120.1642
4559.326172 72.889 -118.6920
4559.692383 72.875 -118.5709
4560.058594 72.601 -119.7553
4560.424805 72.315 -119.5072
4560.791016 72.258 -119.2541
4561.157227 72.136 -118.9015
4561.523438 72.023 -117.6707
4561.889648 71.834 -117.1821
4562.255859 71.426 -115.8759
4562.622070 71.298 -113.1211
4562.988281 71.432 -111.7717
4563.354492 71.454 -110.3653
4563.720703 71.570 -107.8495
4564.086914 71.714 -105.9596
4564.453125 71.797 -103.7137
4564.819336 72.120 -101.7398
4565.185547 72.487 -101.6297
4565.551758 72.732 -101.3290
4565.917969 73.113 -100.4546
4566.284180 73.550 -100.5569
4566.650391 73.897 -101.1370
4567.016602 74.255 -102.0433
4567.382812 74.621 -103.8296
4567.749023 74.955 -106.2416
4568.115234 75.251 -108.9734
4568.481445 75.482 -111.6690
4568.847656 75.656 -114.3208
4569.213867 75.716 -117.3043
4569.580078 75.634 -120.3226
4569.946289 75.516 -123.3518
4570.312500 75.359 -126.6709
4570.678711 75.130 -129.5802
4571.044922 74.886 -132.0075
4571.411133 74.530 -134.4730
4571.777344 74.026 -136.1909
4572.143555 73.590 -137.2183
4572.509766 73.192 -138.6000
4572.875977 72.687 -139.2212
4573.242188 72.251 -138.2411
4573.608398 71.952 -137.2179
4573.974609 71.607 -136.5926
4574.340820 71.267 -135.3177
4574.707031 71.122 -133.8276
4575.073242 71.018 -133.3127
4575.439453 70.704 -132.7503
4575.805664 70.357 -130.9889
4576.171875 70.157 -129.6895
4576.538086 69.886 -129.4019
4576.904297 69.491 -128.1204
4577.270508 69.170 -124.9370
4577.636719 69.064 -120.7134
4578.002930 69.123 -117.0876
4578.369141 69.178 -113.8879
4578.735352 69.434 -110.1353
4579.101562 69.998 -107.7955
4579.467773 70.497 -107.2402
4579.833984 70.899 -106.9350
4580.200195 71.330 -107.3517
4580.566406 71.728 -108.8026
4580.932617 72.058 -110.9244
4581.298828 72.199 -113.4820
4581.665039 72.074 -115.3996
4582.031250 71.839 -116.2409
4582.397461 71.640 -116.6526
4582.763672 71.545 -117.1307
4583.129883 71.467 -118.0212
4583.496094 71.267 -118.2432
4583.862305 71.113 -117.3692
4584.228516 71.011 -117.1243
4584.594727 70.819 -116.8133
4584.960938 70.801 -115.7716
4585.327148 70.907 -115.6951
4585.693359 70.837 -115.8664
4586.059570 70.653 -115.4288
4586.425781 70.416 -114.5162
4586.791992 70.319 -112.8069
4587.158203 70.411 -111.7355
4587.524414 70.387 -110.4352
4587.890625 70.490 -107.8345
4588.256836 70.700 -107.2896
4588.623047 70.555 -107.6427
4588.989258 70.487 -105.8688
4589.355469 70.807 -104.5222
4589.721680 71.070 -103.7882
4590.087891 71.318 -101.9729
4590.454102 71.657 -100.8706
4590.820312 71.874 -101.2919
4591.186523 71.933 -102.0137
4591.552734 72.025 -101.7865
4591.918945 72.370 -101.4132
4592.285156 72.748 -102.4163
4592.651367 72.979 -103.4799
4593.017578 73.286 -104.6498
4593.383789 73.506 -107.2498
4593.750000 73.471 -109.1906
4594.116211 73.525 -109.9311
4594.482422 73.617 -111.7991
4594.848633 73.482 -113.9920
4595.214844 73.281 -115.3352
4595.581055 73.088 -116.5351
4595.947266 72.812 -117.7552
4596.313477 72.363 -118.8283
4596.679688 71.773 -118.3042
4597.045898 71.485 -116.2579
4597.412109 71.412 -115.5240
4597.778320 71.165 -113.8315
4598.144531 71.193 -109.7678
4598.510742 71.452 -107.1434
4598.876953 71.532 -104.9774
4599.243164 71.763 -102.2484
4599.609375 72.201 -100.9241
4599.975586 72.665 -100.6470
4600.341797 73.118 -100.9999
4600.708008 73.473 -101.4885
4601.074219 73.813 -102.0455
4601.440430 74.056 -103.4550
4601.806641 74.161 -104.4925
4602.172852 74.409 -105.4488
4602.539062 74.640 -108.0423
4602.905273 74.643 -110.4824
4603.271484 74.694 -112.0190
4603.637695 74.745 -114.2051
4604.003906 74.611 -116.0218
4604.370117 74.487 -116.9069
4604.736328 74.387 -117.9320
4605.102539 74.259 -118.7466
4605.468750 74.168 -119.3750
4605.834961 74.057 -119.7119
4606.201172 74.013 -119.4804
4606.567383 74.010 -119.8635
4606.933594 73.879 -120.2776
4607.299805 73.806 -120.0293
4607.666016 73.807 -120.3337
4608.032227 73.742 -120.5060
4608.398438 73.758 -120.2187
4608.764648 73.798 -120.5041
4609.130859 73.792 -120.6362
4609.497070 73.877 -120.8543
4609.863281 73.922 -121.7855
4610.229492 73.883 -122.2889
4610.595703 73.909 -122.5984
4610.961914 73.924 -123.5032
4611.328125 73.881 -124.5406
4611.694336 73.822 -125.6117
4612.060547 73.729 -126.5871
4612.426758 73.621 -127.3494
4612.792969 73.468 -128.0215
4613.159180 73.269 -128.2005
4613.525391 73.094 -127.8048
4613.891602 72.974 -126.7912
4614.257812 73.000 -125.5056
4614.624023 73.093 -124.9511
4614.990234 73.151 -124.4644
4615.356445 73.342 -123.9933
4615.722656 73.573 -124.5499
4616.088867 73.721 -125.0620
4616.455078 73.934 -125.6680
4616.821289 74.068 -127.6739
4617.187500 74.018 -130.0164
4617.553711 73.990 -132.4559
4617.919922 73.912 -135.5304
4618.286133 73.698 -137.7263
4618.652344 73.496 -139.0277
4619.018555 73.161 -140.6077
4619.384766 72.637 -141.4183
4619.750977 72.202 -141.7328
4620.117188 71.771 -142.4142
4620.483398 71.313 -141.5417
4620.849609 71.089 -139.4803
4621.215820 70.906 -137.9237
4621.582031 70.688 -136.0445
4621.948242 70.576 -134.7462
4622.314453 70.358 -133.9183
4622.680664 70.222 -131.5808
4623.046875 70.368 -130.3209
4623.413086 70.230 -130.9975
4623.779297 69.828 -129.6203
4624.145508 69.825 -126.7505
4624.511719 70.045 -125.4078
4624.877930 70.199 -123.8943
4625.244141 70.440 -122.1373
4625.610352 70.613 -121.1817
4625.976562 70.771 -119.8692
4626.342773 71.179 -119.3619
4626.708984 71.557 -120.6725
4627.075195 71.721 -121.6773
4627.441406 71.839 -121.9603
4627.807617 71.882 -122.6126
4628.173828 71.863 -123.2734
4628.540039 71.959 -124.4326
4628.906250 72.028 -126.7256
4629.272461 71.927 -128.6630
4629.638672 71.804 -129.7753
4630.004883 71.647 -131.2766
4630.371094 71.357 -132.5973
4630.737305 71.139 -133.1241
4631.103516 70.988 -134.3166
4631.469727 70.579 -135.5706
4631.835938 70.061 -134.7769
4632.202148 69.810 -133.5061
4632.568359 69.626 -133.5530
4632.934570 69.363 -133.2226
4633.300781 69.152 -131.9805
4633.666992 68.937 -130.3588
4634.033203 68.757 -128.4932
4634.399414 68.623 -127.6103
4634.765625 68.378 -127.1055
4635.131836 68.167 -125.6569
4635.498047 68.001 -124.2572
4635.864258 67.661 -122.4255
4636.230469 67.336 -119.5762
4636.596680 67.099 -117.3669
4636.962891 66.813 -115.0303
4637.329102 66.647 -111.5288
4637.695312 66.548 -107.2816
4638.061523 66.528 -101.1427
4638.427734 66.901 -94.8537
4638.793945 67.377 -90.9281
4639.160156 67.752 -87.3899
4639.526367 68.345 -83.6113
4639.892578 69.142 -81.7209
4640.258789 69.823 -81.7071
4640.625000 70.368 -82.0942
4640.991211 70.913 -82.7235
4641.357422 71.417 -83.8326
4641.723633 71.830 -84.8660
4642.089844 72.188 -85.9173
4642.456055 72.428 -87.3419
4642.822266 72.542 -88.5528
4643.188477 72.651 -89.2821
4643.554688 72.801 -89.6689
4643.920898 73.024 -89.7953
4644.287109 73.290 -90.3318
4644.653320 73.474 -91.0979
4645.019531 73.664 -91.2970
4645.385742 73.987 -91.7992
4645.751953 74.267 -93.4090
4646.118164 74.367 -95.0064
4646.484375 74.447 -95.6132
4646.850586 74.679 -96.2474
4647.216797 74.898 -97.9326
4647.583008 74.950 -99.5472
4647.949219 74.984 -100.5254
4648.315430 75.010 -101.9828
4648.681641 74.913 -103.3881
4649.047852 74.872 -104.1219
4649.414062 74.882 -105.2691
4649.780273 74.759 -105.9147
4650.146484 74.707 -105.3922
4650.512695 74.734 -105.4592
4650.878906 74.671 -105.4056
4651.245117 74.773 -104.6736
4651.611328 74.993 -105.0482
4651.977539 75.058 -105.4958
4652.343750 75.150 -104.9619
4652.709961 75.350 -104.8995
4653.076172 75.536 -105.5515
4653.442383 75.709 -106.6581
4653.808594 75.808 -107.8802
4654.174805 75.883 -108.5074
4654.541016 75.984 -109.3226
4654.907227 75.963 -110.3865
4655.273438 75.921 -110.7928
4655.639648 75.976 -111.4177
4656.005859 75.977 -112.0984
4656.372070 76.037 -111.7300
4656.738281 76.254 -111.6542
4657.104492 76.387 -112.3004
4657.470703 76.465 -112.4948
4657.836914 76.661 -112.9073
4658.203125 76.872 -114.3096
4658.569336 77.016 -115.9064
4658.935547 77.163 -117.2631
4659.301758 77.326 -118.7932
4659.667969 77.445 -120.7133
4660.034180 77.501 -122.8847
4660.400391 77.504 -125.2322
4660.766602 77.448 -127.4308
4661.132812 77.394 -129.1346
4661.499023 77.386 -130.8728
4661.865234 77.328 -132.9679
4662.231445 77.190 -134.9457
4662.597656 77.018 -136.7102
4662.963867 76.817 -138.1832
4663.330078 76.644 -139.4675
4663.696289 76.456 -141.1997
4664.062500 76.162 -142.8198
4664.428711 75.878 -143.7738
4664.794922 75.591 -144.5793
4665.161133 75.219 -144.4175
4665.527344 74.968 -143.3204
4665.893555 74.796 -143.1649
4666.259766 74.527 -143.2691
4666.625977 74.356 -142.7628
4666.992188 74.311 -142.4650
4667.358398 74.266 -142.1597
4667.724609 74.184 -142.1253
4668.090820 73.917 -142.1977
4668.457031 73.635 -141.1123
4668.823242 73.584 -140.2024
4669.189453 73.517 -140.0226
4669.555664 73.410 -138.8390
4669.921875 73.410 -137.2967
4670.288086 73.410 -135.9721
4670.654297 73.522 -134.5774
4671.020508 73.771 -134.2875
4671.386719 73.952 -134.6705
4671.752930 74.105 -134.7442
4672.119141 74.274 -135.2299
4672.485352 74.377 -136.4504
4672.851562 74.405 -138.1512
4673.217773 74.350 -139.9494
4673.583984 74.233 -141.3722
4673.950195 74.061 -142.6253
4674.316406 73.799 -143.5732
4674.682617 73.568 -143.9686
4675.048828 73.416 -144.4603
4675.415039 73.214 -144.6513
4675.781250 72.981 -143.6684
4676.147461 72.774 -141.9180
4676.513672 72.606 -139.8858
4676.879883 72.537 -138.1853
4677.246094 72.528 -137.0212
4677.612305 72.610 -135.7749
4677.978516 72.814 -134.8380
4678.344727 72.994 -134.2013
4678.710938 73.195 -133.1156
4679.077148 73.535 -132.2962
4679.443359 73.922 -132.4613
4679.809570 74.286 -133.4253
4680.175781 74.603 -135.2061
4680.541992 74.845 -137.6079
4680.908203 75.046 -140.3272
4681.274414 75.210 -143.3524
4681.640625 75.278 -146.5012
4682.006836 75.232 -149.4913
4682.373047 75.113 -152.3845
4682.739258 74.956 -155.5976
4683.105469 74.709 -159.1381
4683.471680 74.358 -162.1536
4683.837891 74.014 -164.4288
4684.204102 73.669 -167.0534
4684.570312 73.149 -170.1929
4684.936523 72.460 -172.6371
4685.302734 71.795 -173.9915
4685.668945 71.185 -175.1266
4686.035156 70.454 -176.0519
4686.401367 69.619 -175.8528
4686.767578 68.861 -175.3411
4687.133789 68.018 -175.7874
4687.500000 66.899 -175.4416
4687.866211 65.746 -172.8825
4688.232422 64.593 -169.3020
4688.598633 63.265 -163.2294
4688.964844 62.242 -153.1948
4689.331055 61.759 -142.5814
4689.697266 61.462 -131.6862
4690.063477 61.575 -118.9326
4690.429688 62.462 -107.3103
4690.795898 63.679 -100.4526
4691.162109 64.663 -96.0795
4691.528320 65.648 -91.4671
4691.894531 66.745 -88.4942
4692.260742 67.575 -86.8628
4692.626953 68.331 -84.3944
4692.993164 69.317 -83.0755
4693.359375 70.207 -83.9867
4693.725586 70.914 -85.0448
4694.091797 71.622 -86.3328
4694.458008 72.217 -88.5776
4694.824219 72.699 -90.6379
4695.190430 73.259 -92.7820
4695.556641 73.726 -95.6164
4695.922852 73.989 -97.4810
4696.289062 74.298 -98.4783
4696.655273 74.588 -100.5644
4697.021484 74.722 -102.7838
4697.387695 74.984 -104.4413
4697.753906 75.363 -107.1608
4698.120117 75.547 -110.2307
4698.486328 75.622 -112.3356
4698.852539 75.716 -114.5234
4699.218750 75.741 -117.1087
4699.584961 75.736 -119.3996
4699.951172 75.726 -121.3706
4700.317383 75.686 -122.8104
4700.683594 75.656 -124.1913
4701.049805 75.548 -125.9472
4701.416016 75.406 -127.2048
4701.782227 75.387 -128.4533
4702.148438 75.326 -130.2716
4702.514648 75.173 -131.3984
4702.880859 75.108 -132.2110
4703.247070 75.032 -133.6597
4703.613281 74.881 -134.7973
4703.979492 74.756 -135.5035
4704.345703 74.605 -136.1474
4704.711914 74.426 -136.4535
4705.078125 74.263 -136.6716
4705.444336 74.110 -136.5675
4705.810547 74.045 -136.0765
4706.176758 74.014 -135.7686
4706.542969 73.977 -135.4187
4706.909180 74.007 -135.5323
4707.275391 74.008 -136.3562
4707.641602 73.994 -136.6990
4708.007812 74.083 -136.7533
4708.374023 74.151 -137.0719
4708.740234 74.178 -137.2379
4709.106445 74.264 -137.7304
4709.472656 74.378 -138.9708
4709.838867 74.459 -140.5968
4710.205078 74.449 -142.0928
4710.571289 74.380 -143.2237
4710.937500 74.280 -144.8404
4711.303711 74.059 -146.9655
4711.669922 73.823 -148.5944
4712.036133 73.660 -150.1948
4712.402344 73.387 -151.5960
4712.768555 73.048 -152.0268
4713.134766 72.687 -152.7113
4713.500977 72.164 -153.1310
4713.867188 71.771 -151.9221
4714.233398 71.645 -150.9198
4714.599609 71.444 -149.8994
4714.965820 71.245 -147.5005
4715.332031 71.109 -145.1864
4715.698242 70.891 -142.7920
4716.064453 70.835 -139.8152
4716.430664 71.035 -138.0941
4716.796875 71.220 -137.8214
4717.163086 71.317 -137.2051
4717.529297 71.537 -135.8697
4717.895508 71.841 -135.6790
4718.261719 71.898 -136.1289
4718.627930 71.896 -135.3400
4718.994141 72.075 -135.2829
4719.360352 72.078 -136.4455
4719.726562 71.963 -136.0894
4720.092773 72.046 -135.1017
4720.458984 72.110 -134.5889
4720.825195 72.182 -133.2899
4721.191406 72.449 -132.3595
4721.557617 72.741 -132.5986
4721.923828 72.974 -133.3094
4722.290039 73.129 -133.9947
4722.656250 73.337 -134.3449
4723.022461 73.673 -136.0285
4723.388672 73.831 -139.0950
4723.754883 73.861 -140.9643
4724.121094 74.054 -142.2664
4724.487305 74.175 -144.5558
4724.853516 74.087 -146.6896
4725.219727 73.975 -148.8071
4725.585938 73.834 -151.4814
4725.952148 73.691 -153.9984
4726.318359 73.560 -156.4523
4726.684570 73.315 -158.5481
4727.050781 73.013 -160.1646
4727.416992 72.644 -162.2506
4727.783203 72.180 -164.2895
4728.149414 71.762 -166.2817
4728.515625 71.187 -168.4000
4728.881836 70.400 -168.1138
4729.248047 69.825 -166.0696
4729.614258 69.243 -165.1049
4729.980469 68.490 -162.8322
4730.346680 68.087 -159.1497
4730.712891 67.895 -156.6442
4731.079102 67.646 -153.7197
4731.445312 67.501 -149.9046
4731.811523 67.468 -146.0678
4732.177734 67.571 -142.8377
4732.543945 67.704 -140.9010
4732.910156 67.798 -139.2992
4733.276367 67.960 -137.9035
4733.642578 68.115 -137.2009
4734.008789 68.172 -136.9027
4734.375000 68.065 -136.4955
4734.741211 67.875 -134.6984
4735.107422 67.885 -132.0050
4735.473633 67.992 -130.1848
4735.839844 67.989 -128.4231
4736.206055 67.985 -125.6473
4736.572266 68.171 -122.1679
4736.938477 68.612 -119.5938
4737.304688 69.034 -118.7318
4737.670898 69.327 -117.9240
4738.037109 69.665 -117.0672
4738.403320 69.953 -116.7501
4738.769531 70.228 -115.9661
4739.135742 70.655 -115.6690
4739.501953 71.036 -116.4268
4739.868164 71.395 -116.8940
4740.234375 71.877 -117.9472
4740.600586 72.258 -120.1197
4740.966797 72.491 -121.7850
4741.333008 72.778 -122.9339
4741.699219 73.075 -124.8085
4742.065430 73.234 -127.3160
4742.431641 73.293 -129.8748
4742.797852 73.358 -132.7387
4743.164062 73.383 -136.1648
4743.530273 73.307 -139.1948
4743.896484 73.231 -141.3888
4744.262695 73.130 -143.7348
4744.628906 72.859 -146.2503
4744.995117 72.475 -148.4121
4745.361328 72.052 -150.2345
4745.727539 71.643 -151.3493
4746.093750 71.266 -152.1961
4746.459961 70.716 -152.5924
4746.826172 70.146 -151.0077
4747.192383 69.893 -149.6644
4747.558594 69.607 -150.1209
4747.924805 69.226 -149.5038
4748.291016 69.062 -148.0691
4748.657227 68.879 -147.0914
4749.023438 68.601 -145.3070
4749.389648 68.404 -143.2228
4749.755859 68.273 -141.4463
4750.122070 68.207 -140.0385
4750.488281 68.074 -138.6344
4750.854492 67.969 -136.0385
4751.220703 68.055 -133.7375
4751.586914 68.168 -132.3144
4751.953125 68.428 -131.3366
4752.319336 68.698 -131.9674
4752.685547 68.666 -132.1080
4753.051758 68.607 -130.2901
4753.417969 68.617 -128.5605
4753.784180 68.654 -127.4989
4754.150391 68.748 -128.4564
4754.516602 68.531 -130.1882
4754.882812 68.284 -128.4637
4755.249023 68.455 -125.8315
4755.615234 68.474 -123.8746
4755.981445 68.488 -120.4226
4756.347656 68.666 -118.9613
4756.713867 68.563 -118.1402
4757.080078 68.782 -115.3731
4757.446289 69.355 -114.9928
4757.812500 69.611 -114.9735
4758.178711 69.982 -113.2507
4758.544922 70.485 -113.5583
4758.911133 70.772 -114.5598
4759.277344 71.207 -115.1573
4759.643555 71.676 -117.3435
4760.009766 71.856 -119.3916
4760.375977 71.963 -120.3752
4760.742188 72.038 -121.8748
