* Generated by rew_pipeline.py (source UUID 9e8dedfa-8b56-4da9-abd5-de1186520615, calibrated to its own SPL at 100 Hz, phase referenced to REW t=0 (IR start -0.999958 s))
* Measurement: L.filtered.120.green.multipos.fdw6
* Dated: 2026-Sep-15 11:27:46
* Note: ; Trace Arithmetic A times B A = L.nofdw.120.green.multipos.fdw6 B = FLX-trimmed.120.green.multipos.fdw6
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
21493.286133 70.352 -102.8049
21493.469238 70.328 -102.3599
21493.652344 70.364 -101.8997
21493.835449 70.432 -101.6967
21494.018555 70.491 -101.8035
21494.201660 70.509 -102.0671
21494.384766 70.490 -102.2884
21494.567871 70.456 -102.3701
21494.750977 70.435 -102.3547
21494.934082 70.436 -102.3524
21495.117188 70.455 -102.4370
21495.300293 70.484 -102.6040
21495.483398 70.517 -102.8083
21495.666504 70.552 -103.0260
21495.849609 70.583 -103.2755
21496.032715 70.597 -103.5746
21496.215820 70.576 -103.8732
21496.398926 70.510 -104.0305
21496.582031 70.415 -103.8863
21496.765137 70.333 -103.4064
21496.948242 70.300 -102.7921
21497.131348 70.321 -102.3982
21497.314453 70.355 -102.4609
21497.497559 70.346 -102.8808
21497.680664 70.271 -103.2670
21497.863770 70.165 -103.2216
21498.046875 70.102 -102.6836
21498.229980 70.133 -102.0474
21498.413086 70.238 -101.8366
21498.596191 70.336 -102.2166
21498.779297 70.364 -102.8672
21498.962402 70.325 -103.2803
21499.145508 70.281 -103.1917
21499.328613 70.299 -102.8172
21499.511719 70.380 -102.6385
21499.694824 70.464 -102.9128
21499.877930 70.486 -103.4424
21500.061035 70.437 -103.7951
21500.244141 70.366 -103.7067
21500.427246 70.333 -103.3214
21500.610352 70.353 -103.0410
21500.793457 70.385 -103.1233
21500.976562 70.385 -103.4759
21501.159668 70.347 -103.8236
21501.342773 70.302 -104.0054
21501.525879 70.281 -104.0964
21501.708984 70.284 -104.2575
21501.892090 70.293 -104.5123
21502.075195 70.297 -104.7313
21502.258301 70.312 -104.8230
21502.441406 70.353 -104.8804
21502.624512 70.406 -105.0782
21502.807617 70.433 -105.4253
21502.990723 70.407 -105.6799
21503.173828 70.349 -105.5474
21503.356934 70.312 -104.9903
21503.540039 70.333 -104.3269
21503.723145 70.392 -103.9468
21503.906250 70.432 -103.9351
21504.089355 70.419 -104.0394
21504.272461 70.370 -103.9798
21504.455566 70.331 -103.7647
21504.638672 70.314 -103.6738
21504.821777 70.283 -103.8999
21505.004883 70.190 -104.2584
21505.187988 70.038 -104.3027
21505.371094 69.898 -103.7577
21505.554199 69.857 -102.8871
21505.737305 69.926 -102.3362
21505.920410 70.030 -102.5067
21506.103516 70.079 -103.1940
21506.286621 70.048 -103.8290
21506.469727 69.987 -103.9826
21506.652832 69.968 -103.7100
21506.835938 70.014 -103.4287
21507.019043 70.078 -103.4287
21507.202148 70.103 -103.5709
21507.385254 70.087 -103.4814
21507.568359 70.080 -102.9848
21507.751465 70.138 -102.3445
21507.934570 70.252 -102.0373
21508.117676 70.357 -102.2912
21508.300781 70.392 -102.9074
21508.483887 70.346 -103.4797
21508.666992 70.259 -103.7301
21508.850098 70.183 -103.6856
21509.033203 70.146 -103.5784
21509.216309 70.140 -103.5916
21509.399414 70.151 -103.7300
21509.582520 70.178 -103.9144
21509.765625 70.229 -104.1259
21509.948730 70.299 -104.4113
21510.131836 70.365 -104.7612
21510.314941 70.405 -105.0350
21510.498047 70.419 -105.0450
21510.681152 70.429 -104.7298
21510.864258 70.459 -104.2476
21511.047363 70.507 -103.8732
21511.230469 70.548 -103.7868
21511.413574 70.552 -103.9610
21511.596680 70.519 -104.2291
21511.779785 70.468 -104.4368
21511.962891 70.430 -104.5375
21512.145996 70.423 -104.5714
21512.329102 70.447 -104.5766
21512.512207 70.492 -104.5411
21512.695312 70.550 -104.4427
21512.878418 70.615 -104.3165
21513.061523 70.677 -104.2649
21513.244629 70.715 -104.3870
21513.427734 70.709 -104.6931
21513.610840 70.650 -105.0788
21513.793945 70.553 -105.3808
21513.977051 70.454 -105.4834
21514.160156 70.396 -105.4049
21514.343262 70.399 -105.2861
21514.526367 70.452 -105.2674
21514.709473 70.520 -105.3544
21514.892578 70.569 -105.4013
21515.075684 70.592 -105.2287
21515.258789 70.605 -104.7878
21515.441895 70.628 -104.2388
21515.625000 70.664 -103.8610
21515.808105 70.693 -103.8579
21515.991211 70.695 -104.2342
21516.174316 70.666 -104.8390
21516.357422 70.624 -105.4997
21516.540527 70.589 -106.1100
21516.723633 70.565 -106.5989
21516.906738 70.544 -106.8407
21517.089844 70.526 -106.6561
21517.272949 70.537 -105.9710
21517.456055 70.609 -105.0101
21517.639160 70.745 -104.2714
21517.822266 70.887 -104.1961
21518.005371 70.959 -104.8329
21518.188477 70.910 -105.8018
21518.371582 70.760 -106.5353
21518.554688 70.593 -106.6364
21518.737793 70.511 -106.1788
21518.920898 70.562 -105.6708
21519.104004 70.703 -105.6008
21519.287109 70.840 -106.0173
21519.470215 70.909 -106.5546
21519.653320 70.906 -106.7685
21519.836426 70.880 -106.4789
21520.019531 70.883 -105.9075
21520.202637 70.926 -105.4920
21520.385742 70.972 -105.5219
21520.568848 70.980 -105.9438
21520.751953 70.940 -106.4735
21520.935059 70.883 -106.8573
21521.118164 70.853 -107.0608
21521.301270 70.868 -107.2369
21521.484375 70.907 -107.5101
21521.667480 70.940 -107.8138
21521.850586 70.958 -107.9611
21522.033691 70.985 -107.8795
21522.216797 71.045 -107.7669
21522.399902 71.127 -107.9645
21522.583008 71.176 -108.6325
21522.766113 71.141 -109.5603
21522.949219 71.018 -110.2878
21523.132324 70.869 -110.4452
21523.315430 70.780 -110.0809
21523.498535 70.799 -109.6631
21523.681641 70.891 -109.6480
21523.864746 70.983 -110.0659
21524.047852 71.031 -110.5698
21524.230957 71.051 -110.8160
21524.414062 71.082 -110.7825
21524.597168 71.136 -110.7376
21524.780273 71.176 -110.8948
21524.963379 71.158 -111.1544
21525.146484 71.080 -111.2177
21525.329590 70.996 -110.9421
21525.512695 70.963 -110.5728
21525.695801 70.986 -110.5533
21525.878906 71.017 -111.0799
21526.062012 71.012 -111.9214
21526.245117 70.976 -112.6776
21526.428223 70.955 -113.1744
21526.611328 70.977 -113.5954
21526.794434 71.008 -114.1877
21526.977539 70.984 -114.8762
21527.160645 70.877 -115.2482
21527.343750 70.735 -114.9480
21527.526855 70.643 -114.1330
21527.709961 70.637 -113.4651
21527.893066 70.653 -113.4823
21528.076172 70.598 -114.0532
21528.259277 70.450 -114.5195
21528.442383 70.290 -114.3189
21528.625488 70.240 -113.5799
21528.808594 70.338 -113.0704
21528.991699 70.494 -113.3804
21529.174805 70.578 -114.3220
21529.357910 70.542 -115.1673
21529.541016 70.443 -115.2998
21529.724121 70.393 -114.7572
21529.907227 70.447 -114.2149
21530.090332 70.550 -114.3097
21530.273438 70.604 -115.0506
21530.456543 70.556 -115.9163
21530.639648 70.439 -116.3411
21530.822754 70.331 -116.1344
21531.005859 70.293 -115.5658
21531.188965 70.326 -115.0680
21531.372070 70.386 -114.8769
21531.555176 70.428 -114.9549
21531.738281 70.434 -115.1373
21531.921387 70.406 -115.2644
21532.104492 70.364 -115.2334
21532.287598 70.335 -115.0416
21532.470703 70.340 -114.8350
21532.653809 70.372 -114.8486
21532.836914 70.385 -115.1901
21533.020020 70.332 -115.6560
21533.203125 70.210 -115.8101
21533.386230 70.083 -115.3505
21533.569336 70.046 -114.5175
21533.752441 70.126 -114.0399
21533.935547 70.240 -114.4647
21534.118652 70.276 -115.6022
21534.301758 70.186 -116.6627
21534.484863 70.038 -116.8603
21534.667969 69.968 -116.0859
21534.851074 70.055 -115.0946
21535.034180 70.231 -114.7614
21535.217285 70.349 -115.2011
21535.400391 70.319 -115.7709
21535.583496 70.173 -115.6997
21535.766602 70.034 -114.7506
21535.949707 70.011 -113.4729
21536.132812 70.103 -112.7018
21536.315918 70.225 -112.7952
21536.499023 70.301 -113.4962
21536.682129 70.321 -114.3476
21536.865234 70.310 -115.0668
21537.048340 70.289 -115.5977
21537.231445 70.262 -115.9385
21537.414551 70.234 -116.0430
21537.597656 70.228 -115.9384
21537.780762 70.265 -115.8614
21537.963867 70.329 -116.1302
21538.146973 70.367 -116.8173
21538.330078 70.339 -117.6054
21538.513184 70.261 -118.0086
21538.696289 70.201 -117.7890
21538.879395 70.223 -117.2034
21539.062500 70.317 -116.7618
21539.245605 70.410 -116.7135
21539.428711 70.436 -116.8655
21539.611816 70.391 -116.8695
21539.794922 70.321 -116.6068
21539.978027 70.269 -116.2969
21540.161133 70.239 -116.2366
21540.344238 70.213 -116.4932
21540.527344 70.191 -116.9254
21540.710449 70.202 -117.4568
21540.893555 70.258 -118.2154
21541.076660 70.323 -119.3238
21541.259766 70.333 -120.5898
21541.442871 70.259 -121.4934
21541.625977 70.148 -121.5419
21541.809082 70.096 -120.7506
21541.992188 70.162 -119.7653
21542.175293 70.299 -119.3132
21542.358398 70.401 -119.5523
21542.541504 70.404 -120.0633
21542.724609 70.325 -120.3355
21542.907715 70.234 -120.2290
21543.090820 70.181 -120.0470
21543.273926 70.152 -120.1608
21543.457031 70.100 -120.6220
21543.640137 70.007 -121.1924
21543.823242 69.903 -121.6681
21544.006348 69.823 -122.0942
21544.189453 69.773 -122.6344
21544.372559 69.723 -123.2763
21544.555664 69.659 -123.7655
21544.738770 69.602 -123.8618
21544.921875 69.589 -123.6242
21545.104980 69.623 -123.3652
21545.288086 69.658 -123.2936
21545.471191 69.653 -123.3035
21545.654297 69.617 -123.1774
21545.837402 69.597 -122.9567
21546.020508 69.615 -123.0119
21546.203613 69.625 -123.6383
21546.386719 69.554 -124.6277
21546.569824 69.379 -125.3150
21546.752930 69.168 -125.0784
21546.936035 69.041 -123.9403
21547.119141 69.056 -122.6594
21547.302246 69.138 -121.9915
21547.485352 69.166 -121.9802
21547.668457 69.093 -122.1109
21547.851562 68.970 -121.9716
21548.034668 68.889 -121.7265
21548.217773 68.872 -121.9263
21548.400879 68.861 -122.8245
21548.583984 68.795 -124.0348
21548.767090 68.686 -124.8849
21548.950195 68.618 -125.0576
21549.133301 68.649 -124.8973
21549.316406 68.735 -124.9613
21549.499512 68.763 -125.2948
21549.682617 68.669 -125.3170
21549.865723 68.509 -124.3910
21550.048828 68.423 -122.5733
21550.231934 68.494 -120.7989
21550.415039 68.651 -120.0289
21550.598145 68.754 -120.3560
21550.781250 68.723 -121.1164
21550.964355 68.585 -121.5669
21551.147461 68.429 -121.4298
21551.330566 68.318 -120.9627
21551.513672 68.246 -120.5232
21551.696777 68.178 -120.1494
21551.879883 68.114 -119.6517
21552.062988 68.099 -119.0130
21552.246094 68.157 -118.5319
21552.429199 68.254 -118.4908
21552.612305 68.331 -118.7913
21552.795410 68.364 -119.0370
21552.978516 68.386 -118.9549
21553.161621 68.432 -118.6888
21553.344727 68.488 -118.6153
21553.527832 68.485 -118.8662
21553.710938 68.378 -119.1310
21553.894043 68.194 -118.9500
21554.077148 68.032 -118.2146
21554.260254 67.972 -117.3803
21554.443359 68.004 -117.0362
21554.626465 68.051 -117.2756
21554.809570 68.065 -117.6459
21554.992676 68.070 -117.6539
21555.175781 68.123 -117.2582
21555.358887 68.233 -116.8471
21555.541992 68.338 -116.7142
21555.725098 68.372 -116.6873
21555.908203 68.340 -116.3415
21556.091309 68.323 -115.5461
21556.274414 68.396 -114.7715
21556.457520 68.539 -114.6977
21556.640625 68.651 -115.4951
21556.823730 68.647 -116.6246
21557.006836 68.532 -117.2488
21557.189941 68.398 -116.8426
21557.373047 68.360 -115.6206
21557.556152 68.452 -114.3592
21557.739258 68.604 -113.6866
21557.922363 68.730 -113.6672
21558.105469 68.793 -114.0270
21558.288574 68.810 -114.5413
21558.471680 68.807 -115.1638
21558.654785 68.792 -115.8716
21558.837891 68.763 -116.4971
21559.020996 68.738 -116.7979
21559.204102 68.754 -116.7193
21559.387207 68.834 -116.5405
21559.570312 68.942 -116.6594
21559.753418 69.002 -117.2092
21559.936523 68.954 -117.9218
21560.119629 68.806 -118.3405
21560.302734 68.633 -118.1935
21560.485840 68.531 -117.6678
21560.668945 68.539 -117.3003
21560.852051 68.616 -117.5013
21561.035156 68.686 -118.2012
21561.218262 68.702 -118.9403
21561.401367 68.676 -119.2199
21561.584473 68.662 -118.8489
21561.767578 68.715 -118.0985
21561.950684 68.838 -117.5230
21562.133789 68.973 -117.5512
21562.316895 69.045 -118.2046
21562.500000 69.013 -119.1342
21562.683105 68.894 -119.8682
21562.866211 68.758 -120.1229
21563.049316 68.683 -120.0197
21563.232422 68.691 -119.9872
21563.415527 68.733 -120.3453
21563.598633 68.736 -120.9863
21563.781738 68.670 -121.4679
21563.964844 68.577 -121.4108
21564.147949 68.535 -120.8857
21564.331055 68.582 -120.4199
21564.514160 68.673 -120.5102
21564.697266 68.723 -121.1517
21564.880371 68.690 -121.8854
21565.063477 68.602 -122.2307
21565.246582 68.531 -122.1109
21565.429688 68.513 -121.9068
21565.612793 68.513 -122.0354
21565.795898 68.461 -122.5089
21565.979004 68.329 -122.9560
21566.162109 68.162 -123.0244
21566.345215 68.040 -122.7679
21566.528320 68.003 -122.6243
21566.711426 68.015 -122.9466
21566.894531 68.015 -123.6304
21567.077637 67.982 -124.2547
21567.260742 67.949 -124.5227
21567.443848 67.957 -124.5484
21567.626953 67.992 -124.6822
21567.810059 67.994 -125.0614
21567.993164 67.913 -125.4133
21568.176270 67.770 -125.3156
21568.359375 67.650 -124.6666
21568.542480 67.622 -123.9165
21568.725586 67.673 -123.7119
21568.908691 67.710 -124.2807
21569.091797 67.654 -125.2550
21569.274902 67.495 -125.9996
21569.458008 67.295 -126.0718
21569.641113 67.140 -125.5164
21569.824219 67.072 -124.7867
21570.007324 67.068 -124.3360
21570.190430 67.071 -124.2940
21570.373535 67.036 -124.4833
21570.556641 66.949 -124.6038
21570.739746 66.819 -124.3743
21570.922852 66.675 -123.6118
21571.105957 66.554 -122.3199
21571.289062 66.484 -120.7554
21571.472168 66.455 -119.3274
21571.655273 66.418 -118.3191
21571.838379 66.321 -117.6884
21572.021484 66.161 -117.1603
21572.204590 65.991 -116.5360
21572.387695 65.881 -115.9414
21572.570801 65.861 -115.7262
21572.753906 65.892 -116.0577
21572.937012 65.918 -116.6699
21573.120117 65.919 -117.0416
21573.303223 65.921 -116.8005
21573.486328 65.962 -115.9921
21573.669434 66.041 -114.9700
21573.852539 66.117 -114.0252
21574.035645 66.145 -113.1792
21574.218750 66.123 -112.3101
21574.401855 66.080 -111.3746
21574.584961 66.049 -110.4532
21574.768066 66.049 -109.6204
21574.951172 66.096 -108.8759
21575.134277 66.207 -108.2670
21575.317383 66.375 -107.9924
21575.500488 66.542 -108.2327
21575.683594 66.624 -108.8450
21575.866699 66.567 -109.2874
21576.049805 66.410 -108.9155
21576.232910 66.277 -107.5308
21576.416016 66.286 -105.7474
21576.599121 66.434 -104.5346
21576.782227 66.608 -104.2600
21576.965332 66.722 -104.4408
21577.148438 66.793 -104.3566
21577.331543 66.911 -103.8031
21577.514648 67.125 -103.2883
21577.697754 67.365 -103.3936
21577.880859 67.509 -104.0515
21578.063965 67.499 -104.5725
21578.247070 67.400 -104.2668
21578.430176 67.355 -103.1354
21578.613281 67.448 -101.9882
21578.796387 67.623 -101.6259
21578.979492 67.763 -102.0351
21579.162598 67.818 -102.5573
21579.345703 67.841 -102.6324
21579.528809 67.918 -102.3463
21579.711914 68.055 -102.2577
21579.895020 68.174 -102.6683
21580.078125 68.197 -103.2424
21580.261230 68.145 -103.3724
21580.444336 68.123 -102.8677
21580.627441 68.219 -102.2895
21580.810547 68.400 -102.4077
21580.993652 68.541 -103.3466
21581.176758 68.556 -104.4594
21581.359863 68.467 -104.9079
21581.542969 68.389 -104.3725
21581.726074 68.419 -103.3685
21581.909180 68.541 -102.7364
21582.092285 68.656 -102.8099
21582.275391 68.694 -103.2607
21582.458496 68.673 -103.5944
21582.641602 68.666 -103.6466
21582.824707 68.725 -103.6459
21583.007812 68.838 -103.8480
21583.190918 68.967 -104.2312
21583.374023 69.093 -104.6146
21583.557129 69.222 -104.9636
21583.740234 69.341 -105.4506
21583.923340 69.406 -106.1886
21584.106445 69.378 -106.9918
21584.289551 69.276 -107.4853
21584.472656 69.182 -107.5013
21584.655762 69.183 -107.3754
21584.838867 69.286 -107.7005
21585.021973 69.414 -108.7073
21585.205078 69.486 -110.0169
21585.388184 69.491 -110.9938
21585.571289 69.480 -111.2909
21585.754395 69.506 -111.1148
21585.937500 69.561 -110.9402
21586.120605 69.589 -110.9774
21586.303711 69.560 -111.0421
21586.486816 69.520 -110.9404
21586.669922 69.539 -110.8811
21586.853027 69.633 -111.3723
21587.036133 69.736 -112.6443
21587.219238 69.769 -114.3087
21587.402344 69.721 -115.6255
21587.585449 69.658 -116.0937
21587.768555 69.666 -115.8895
21587.951660 69.749 -115.6740
21588.134766 69.823 -115.8751
21588.317871 69.806 -116.3052
21588.500977 69.703 -116.4871
21588.684082 69.601 -116.2552
21588.867188 69.578 -116.0301
21589.050293 69.623 -116.3986
21589.233398 69.657 -117.4590
21589.416504 69.625 -118.7335
21589.599609 69.550 -119.6565
21589.782715 69.498 -120.0989
21589.965820 69.498 -120.4234
21590.148926 69.503 -120.9822
21590.332031 69.444 -121.6635
21590.515137 69.319 -122.0301
21590.698242 69.204 -121.8741
21590.881348 69.178 -121.5896
21591.064453 69.229 -121.8282
21591.247559 69.260 -122.7573
21591.430664 69.199 -123.8531
21591.613770 69.074 -124.4105
21591.796875 68.989 -124.2592
21591.979980 69.013 -124.0150
21592.163086 69.087 -124.4264
21592.346191 69.084 -125.5343
21592.529297 68.942 -126.6492
21592.712402 68.729 -127.0292
21592.895508 68.589 -126.6580
21593.078613 68.600 -126.3827
21593.261719 68.676 -126.9980
21593.444824 68.664 -128.3502
21593.627930 68.499 -129.4996
21593.811035 68.256 -129.5468
21593.994141 68.097 -128.4772
21594.177246 68.106 -127.2833
21594.360352 68.194 -126.9177
21594.543457 68.211 -127.3309
21594.726562 68.105 -127.7255
21594.909668 67.955 -127.4443
21595.092773 67.885 -126.6410
21595.275879 67.919 -126.0933
21595.458984 67.958 -126.2618
21595.642090 67.890 -126.7762
21595.825195 67.707 -126.8520
21596.008301 67.512 -126.0747
21596.191406 67.420 -124.8802
21596.374512 67.432 -124.1482
21596.557617 67.447 -124.2650
21596.740723 67.379 -124.8215
21596.923828 67.241 -125.1294
21597.106934 67.119 -124.8825
21597.290039 67.080 -124.3783
21597.473145 67.096 -124.0698
21597.656250 67.091 -123.9871
21597.839355 67.027 -123.7525
21598.022461 66.945 -123.1025
21598.205566 66.910 -122.3152
21598.388672 66.918 -122.0118
21598.571777 66.888 -122.4924
21598.754883 66.746 -123.3877
21598.937988 66.501 -123.9403
21599.121094 66.259 -123.6039
21599.304199 66.147 -122.5345
21599.487305 66.204 -121.4495
21599.670410 66.351 -120.8754
21599.853516 66.485 -120.7160
21600.036621 66.566 -120.5610
21600.219727 66.616 -120.1907
21600.402832 66.662 -119.7336
21600.585938 66.690 -119.3825
21600.769043 66.677 -119.0589
21600.952148 66.640 -118.4680
21601.135254 66.649 -117.5204
21601.318359 66.760 -116.6299
21601.501465 66.937 -116.3967
21601.684570 67.066 -116.9491
21601.867676 67.052 -117.7243
21602.050781 66.907 -117.8549
21602.233887 66.757 -116.8592
21602.416992 66.753 -115.2119
21602.600098 66.920 -114.0439
21602.783203 67.133 -114.0053
21602.966309 67.257 -114.7076
21603.149414 67.268 -115.2263
21603.332520 67.258 -114.9454
21603.515625 67.343 -114.1200
21603.698730 67.527 -113.5945
21603.881836 67.690 -113.8457
21604.064941 67.716 -114.5138
21604.248047 67.600 -114.8254
21604.431152 67.458 -114.3739
21604.614258 67.426 -113.6491
21604.797363 67.515 -113.6380
21604.980469 67.608 -114.7444
21605.163574 67.594 -116.3549
21605.346680 67.480 -117.3812
21605.529785 67.399 -117.1826
21605.712891 67.490 -116.2477
21605.895996 67.738 -115.7795
21606.079102 67.964 -116.4053
21606.262207 68.003 -117.6523
21606.445312 67.823 -118.4897
21606.628418 67.550 -118.1604
21606.811523 67.381 -116.8865
21606.994629 67.417 -115.8236
21607.177734 67.581 -115.9520
21607.360840 67.737 -117.2364
21607.543945 67.813 -118.9416
21607.727051 67.830 -120.3529
21607.910156 67.838 -121.2006
21608.093262 67.863 -121.6135
21608.276367 67.888 -121.7732
21608.459473 67.890 -121.7029
21608.642578 67.881 -121.3990
21608.825684 67.889 -121.0548
21609.008789 67.922 -121.0212
21609.191895 67.945 -121.5081
21609.375000 67.921 -122.3959
21609.558105 67.845 -123.3660
21609.741211 67.744 -124.1765
21609.924316 67.644 -124.7985
21610.107422 67.544 -125.3007
21610.290527 67.430 -125.6660
21610.473633 67.302 -125.8076
21610.656738 67.186 -125.7684
21610.839844 67.093 -125.7926
21611.022949 66.995 -126.0744
21611.206055 66.853 -126.4441
21611.389160 66.681 -126.4361
21611.572266 66.571 -125.8107
21611.755371 66.614 -125.0555
21611.938477 66.782 -125.0953
21612.121582 66.921 -126.3275
21612.304688 66.878 -128.1736
21612.487793 66.624 -129.4828
21612.670898 66.287 -129.3318
21612.854004 66.079 -127.9097
21613.037109 66.098 -126.6058
21613.220215 66.208 -126.6052
21613.403320 66.206 -127.7381
21613.586426 66.008 -128.8852
21613.769531 65.692 -129.0002
21613.952637 65.426 -127.9543
21614.135742 65.302 -126.6135
21614.318848 65.251 -125.8156
21614.501953 65.154 -125.4840
21614.685059 64.996 -124.9621
21614.868164 64.869 -123.9387
21615.051270 64.857 -122.9028
21615.234375 64.916 -122.5468
21615.417480 64.920 -122.8683
21615.600586 64.797 -123.1277
