* Generated by rew_pipeline.py (source UUID e8331ac2-31c2-4b44-99b7-25a0730980a7, calibrated to its own SPL at 100 Hz, phase referenced to REW t=0 (IR start -0.999963 s))
* Measurement: L.nofdw.120.green.multipos.fdw6
* Dated: 2026-Sep-15 11:27:46
* Note: ; Copy of L.0 10 sept 2026 Position MLP 4.18m from front wall 3.32m from R and L speaker 1.20m speakers to front wall marker: green 2 screen panels prolongation - new setup DAC level -29dB MIC HEIGHT: 1.000m mic boom arm height: 1.040 -12dBFS OKTO -28dB DELAY 0.0001 ms (0.03 mm, 0 in) using estimated IR delay relative to Acoustic reference played from DAC8STEREO L with no timing offset Clock adjustment: -15.1 ppm
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
10734.375000 75.644 170.0406
10734.741211 75.616 172.1112
10735.107422 75.694 174.1057
10735.473633 75.870 174.3624
10735.839844 76.062 174.9581
10736.206055 76.255 175.5740
10736.572266 76.507 174.1686
10736.938477 76.539 174.3564
10737.304688 76.695 174.5876
10737.670898 76.633 173.7074
10738.037109 76.744 172.9940
10738.403320 76.744 172.2445
10738.769531 76.705 171.8452
10739.135742 76.705 172.0292
10739.501953 76.677 171.6259
10739.868164 76.604 172.2058
10740.234375 76.654 170.6444
10740.600586 76.760 170.5189
10740.966797 76.821 171.4447
10741.333008 76.821 170.6760
10741.699219 76.694 169.5010
10742.065430 76.966 169.2574
10742.431641 76.891 168.7113
10742.797852 77.038 167.2284
10743.164062 76.878 166.8417
10743.530273 76.975 165.6342
10743.896484 76.913 164.7436
10744.262695 76.866 164.3608
10744.628906 76.895 162.1812
10744.995117 76.687 161.0364
10745.361328 76.709 160.8139
10745.727539 76.466 158.0828
10746.093750 76.248 157.4660
10746.459961 75.998 156.1793
10746.826172 75.790 156.0810
10747.192383 75.666 154.9105
10747.558594 75.130 154.2887
10747.924805 74.991 154.9310
10748.291016 74.748 154.6099
10748.657227 74.466 156.5996
10749.023438 74.173 156.4694
10749.389648 73.699 156.9277
10749.755859 73.621 156.7322
10750.122070 73.515 158.1503
10750.488281 73.137 159.5168
10750.854492 73.004 160.5447
10751.220703 72.859 161.9384
10751.586914 72.720 162.4917
10751.953125 72.428 162.5716
10752.319336 72.170 165.6867
10752.685547 72.086 166.4926
10753.051758 71.917 168.9394
10753.417969 71.537 170.1290
10753.784180 71.667 174.1343
10754.150391 71.775 176.0838
10754.516602 71.903 179.8137
10754.882812 71.801 -176.9134
10755.249023 72.071 -175.9346
10755.615234 72.511 -172.9385
10755.981445 72.929 -172.7657
10756.347656 73.171 -172.0620
10756.713867 73.207 -170.3289
10757.080078 73.477 -170.7501
10757.446289 73.753 -169.8251
10757.812500 73.783 -172.0427
10758.178711 74.117 -170.6339
10758.544922 74.174 -169.9288
10758.911133 74.064 -170.3149
10759.277344 74.485 -169.6917
10759.643555 74.450 -169.4482
10760.009766 74.573 -169.1644
10760.375977 74.750 -168.0184
10760.742188 74.939 -168.5564
10761.108398 75.162 -168.7667
10761.474609 75.487 -167.7860
10761.840820 75.620 -167.6042
10762.207031 75.828 -168.3899
10762.573242 75.933 -168.7284
10762.939453 76.040 -169.6031
10763.305664 76.333 -170.8600
10763.671875 76.452 -170.9194
10764.038086 76.603 -171.7443
10764.404297 76.647 -173.5955
10764.770508 76.740 -173.7513
10765.136719 76.891 -174.9911
10765.502930 76.881 -176.0742
10765.869141 76.966 -177.6073
10766.235352 77.089 -178.3161
10766.601562 76.918 -178.7657
10766.967773 77.122 179.4524
10767.333984 77.034 178.2141
10767.700195 76.931 177.7339
10768.066406 76.888 177.1250
10768.432617 76.801 175.7097
10768.798828 76.664 175.3821
10769.165039 76.615 175.3794
10769.531250 76.384 175.3563
10769.897461 76.272 174.8370
10770.263672 76.094 175.9357
10770.629883 76.134 174.7304
10770.996094 76.030 175.7863
10771.362305 76.148 174.9528
10771.728516 76.083 176.1406
10772.094727 75.997 177.4615
10772.460938 76.131 177.7807
10772.827148 76.041 177.8537
10773.193359 76.229 177.6399
10773.559570 76.179 178.2881
10773.925781 76.347 178.4841
10774.291992 76.487 178.7885
10774.658203 76.514 178.8202
10775.024414 76.519 177.1242
10775.390625 76.602 177.9286
10775.756836 76.620 177.6551
10776.123047 76.798 176.8574
10776.489258 76.684 176.8647
10776.855469 76.698 176.9249
10777.221680 76.710 175.9966
10777.587891 76.763 175.9343
10777.954102 76.734 175.1675
10778.320312 76.813 174.2762
10778.686523 76.755 174.8179
10779.052734 76.822 175.6305
10779.418945 76.921 174.9598
10779.785156 76.832 174.6246
10780.151367 76.941 174.1339
10780.517578 76.893 174.3855
10780.883789 76.954 173.7694
10781.250000 76.959 174.1425
10781.616211 76.888 173.6052
10781.982422 77.022 173.2709
10782.348633 76.926 173.9598
10782.714844 77.159 173.6512
10783.081055 77.161 172.4936
10783.447266 77.349 172.7642
10783.813477 77.353 172.5213
10784.179688 77.549 172.3902
10784.545898 77.432 171.5581
10784.912109 77.526 170.4764
10785.278320 77.558 168.9936
10785.644531 77.441 168.6520
10786.010742 77.416 167.4541
10786.376953 77.319 166.9889
10786.743164 77.216 165.9813
10787.109375 77.186 165.0767
10787.475586 77.093 165.7345
10787.841797 77.025 165.3263
10788.208008 76.950 166.3186
10788.574219 76.887 166.9265
10788.940430 76.865 166.5028
10789.306641 76.752 167.1763
10789.672852 76.857 167.1478
10790.039062 76.861 168.4829
10790.405273 76.947 167.4770
10790.771484 77.082 168.4858
10791.137695 77.183 168.6026
10791.503906 77.285 167.9071
10791.870117 77.418 166.7387
10792.236328 77.629 166.7068
10792.602539 77.534 165.9489
10792.968750 77.578 164.5124
10793.334961 77.593 164.0383
10793.701172 77.660 163.1075
10794.067383 77.513 162.1502
10794.433594 77.545 162.8962
10794.799805 77.502 162.2738
10795.166016 77.474 161.1151
10795.532227 77.580 160.7317
10795.898438 77.668 160.9358
10796.264648 77.701 160.4960
10796.630859 77.608 159.9926
10796.997070 77.686 158.9612
10797.363281 77.754 159.0073
10797.729492 77.665 157.7321
10798.095703 77.792 157.8942
10798.461914 77.771 156.9933
10798.828125 77.717 156.6320
10799.194336 77.746 155.4427
10799.560547 77.695 155.3298
10799.926758 77.807 155.0649
10800.292969 77.805 154.1713
10800.659180 77.793 152.6529
10801.025391 77.771 152.9766
10801.391602 77.814 150.6107
10801.757812 77.854 150.5794
10802.124023 77.942 149.0752
10802.490234 77.888 147.9073
10802.856445 77.873 146.6401
10803.222656 77.856 146.0289
10803.588867 77.922 144.4760
10803.955078 77.775 142.8375
10804.321289 77.682 141.7011
10804.687500 77.771 140.4726
10805.053711 77.614 138.5031
10805.419922 77.528 136.5593
10805.786133 77.474 135.0366
10806.152344 77.283 133.5289
10806.518555 76.962 131.6250
10806.884766 76.682 129.5990
10807.250977 76.463 128.8331
10807.617188 76.176 128.2476
10807.983398 75.897 126.3391
10808.349609 75.541 124.7597
10808.715820 75.126 124.2866
10809.082031 74.723 124.1742
10809.448242 74.434 122.7842
10809.814453 73.960 122.5516
10810.180664 73.630 122.1349
10810.546875 73.119 122.1694
10810.913086 72.649 124.1343
10811.279297 72.190 125.1474
10811.645508 71.587 126.3454
10812.011719 71.523 128.2611
10812.377930 71.034 129.8121
10812.744141 70.872 132.5846
10813.110352 70.768 134.6781
10813.476562 70.519 137.0907
10813.842773 70.036 140.3343
10814.208984 70.275 141.5627
10814.575195 70.121 142.4980
10814.941406 70.551 145.7055
10815.307617 70.175 148.5837
10815.673828 70.196 148.2568
10816.040039 70.455 149.6175
10816.406250 70.333 150.6100
10816.772461 70.299 153.5724
10817.138672 70.114 152.9506
10817.504883 70.261 154.3407
10817.871094 70.150 157.6145
10818.237305 69.995 160.3721
10818.603516 70.129 160.3959
10818.969727 70.306 161.7765
10819.335938 70.152 163.8125
10819.702148 70.336 167.5497
10820.068359 70.034 167.1369
10820.434570 70.644 170.9697
10820.800781 70.631 174.4677
10821.166992 71.024 174.6155
10821.533203 71.236 177.3192
10821.899414 71.646 175.9685
10822.265625 72.062 178.2133
10822.631836 72.229 178.4791
10822.998047 72.590 178.1929
10823.364258 72.961 179.1513
10823.730469 73.127 178.3989
10824.096680 73.397 177.3507
10824.462891 73.688 176.7467
10824.829102 74.000 177.3001
10825.195312 74.354 175.9155
10825.561523 74.304 174.8408
10825.927734 74.709 173.5854
10826.293945 74.860 172.3567
10826.660156 74.924 171.2834
10827.026367 75.085 170.7365
10827.392578 75.151 168.6419
10827.758789 75.231 167.1716
10828.125000 75.322 165.7231
10828.491211 75.315 164.6119
10828.857422 75.407 163.5685
10829.223633 75.485 162.1240
10829.589844 75.474 161.1723
10829.956055 75.532 159.6725
10830.322266 75.639 158.5124
10830.688477 75.636 157.2438
10831.054688 75.530 156.0144
10831.420898 75.467 153.7244
10831.787109 75.339 153.5969
10832.153320 75.337 152.4026
10832.519531 75.105 149.7053
10832.885742 74.905 149.0614
10833.251953 74.651 147.6409
10833.618164 74.536 146.7634
10833.984375 74.299 145.8871
10834.350586 73.811 146.7970
10834.716797 73.797 146.4617
10835.083008 73.465 147.3692
10835.449219 73.187 147.7204
10835.815430 73.121 148.1143
10836.181641 73.158 147.5152
10836.547852 72.980 148.6073
10836.914062 72.886 148.6247
10837.280273 72.694 149.9021
10837.646484 72.579 151.1687
10838.012695 72.486 151.1690
10838.378906 72.234 150.4832
10838.745117 72.410 152.9178
10839.111328 72.259 154.0211
10839.477539 72.197 155.3078
10839.843750 72.120 156.3259
10840.209961 72.133 157.4692
10840.576172 72.246 160.8272
10840.942383 72.520 161.8064
10841.308594 72.600 161.0692
10841.674805 72.931 161.8347
10842.041016 73.093 161.6431
10842.407227 73.062 161.4998
10842.773438 73.465 161.2784
10843.139648 73.750 161.3420
10843.505859 73.600 160.7368
10843.872070 74.007 159.6571
10844.238281 74.222 158.5471
10844.604492 74.224 157.1785
10844.970703 74.341 157.5280
10845.336914 74.412 154.5357
10845.703125 74.356 152.5685
10846.069336 74.180 151.4613
10846.435547 74.159 150.4369
10846.801758 74.098 148.0768
10847.167969 73.889 146.7039
10847.534180 73.688 145.5088
10847.900391 73.306 145.0917
10848.266602 73.048 144.4010
10848.632812 72.749 143.9592
10848.999023 72.415 143.8913
10849.365234 71.989 144.2641
10849.731445 71.793 145.4311
10850.097656 71.471 149.9325
10850.463867 71.246 149.3343
10850.830078 71.201 152.6807
10851.196289 70.936 153.9071
10851.562500 71.235 157.8218
10851.928711 71.429 158.0139
10852.294922 71.604 159.7628
10852.661133 71.896 162.2936
10853.027344 72.030 162.8018
10853.393555 72.317 163.0086
10853.759766 72.508 164.7017
10854.125977 72.689 165.0138
10854.492188 72.876 163.9824
10854.858398 72.971 164.2296
10855.224609 73.155 164.3463
10855.590820 73.430 164.6143
10855.957031 73.702 164.8072
10856.323242 74.003 163.1323
10856.689453 74.181 163.1370
10857.055664 74.420 161.6316
10857.421875 74.615 160.1121
10857.788086 74.623 159.7447
10858.154297 74.763 159.4072
10858.520508 74.862 157.0487
10858.886719 75.036 156.0078
10859.252930 75.013 154.8817
10859.619141 75.159 153.9897
10859.985352 75.457 152.5859
10860.351562 75.512 151.1060
10860.717773 75.555 148.5322
10861.083984 75.548 147.3844
10861.450195 75.655 145.2826
10861.816406 75.830 144.0277
10862.182617 75.788 141.6349
10862.548828 75.891 138.8566
10862.915039 75.953 136.6833
10863.281250 75.719 134.4228
10863.647461 75.685 132.5743
10864.013672 75.352 129.2364
10864.379883 75.329 126.1913
10864.746094 75.172 124.0564
10865.112305 74.926 121.8059
10865.478516 74.780 119.9462
10865.844727 74.454 116.8323
10866.210938 74.102 113.0747
10866.577148 73.845 110.2254
10866.943359 72.807 108.2889
10867.309570 72.589 107.2891
10867.675781 72.177 103.6553
10868.041992 71.119 102.2383
10868.408203 70.501 101.5864
10868.774414 69.417 98.5369
10869.140625 68.439 101.3637
10869.506836 67.355 102.0080
10869.873047 66.245 105.2743
10870.239258 65.541 109.7089
10870.605469 64.346 111.8257
10870.971680 63.726 122.9664
10871.337891 63.655 133.3769
10871.704102 63.377 141.2965
10872.070312 63.606 147.0808
10872.436523 64.622 156.6838
10872.802734 65.083 161.0300
10873.168945 65.609 161.5844
10873.535156 66.365 164.1230
10873.901367 66.858 167.1400
10874.267578 67.486 167.2678
10874.633789 68.347 166.0967
10875.000000 68.338 167.0868
10875.366211 69.035 167.2043
10875.732422 69.605 166.2673
10876.098633 69.944 164.3307
10876.464844 70.325 165.6722
10876.831055 70.762 161.6218
10877.197266 71.139 161.3245
10877.563477 71.137 158.3398
10877.929688 71.472 154.4586
10878.295898 71.468 153.8551
10878.662109 71.734 151.9411
10879.028320 71.866 149.2361
10879.394531 71.892 148.1011
10879.760742 72.156 144.6760
10880.126953 72.226 140.9492
10880.493164 72.213 138.8908
10880.859375 71.924 136.1060
10881.225586 72.116 132.0056
10881.591797 71.892 128.6317
10881.958008 71.690 125.0773
10882.324219 71.462 122.2158
10882.690430 71.326 118.8020
10883.056641 70.598 113.8816
10883.422852 70.533 110.3652
10883.789062 69.605 107.0887
10884.155273 69.361 103.0165
10884.521484 68.547 98.4448
10884.887695 67.675 94.3511
10885.253906 67.185 91.5394
10885.620117 66.314 86.2109
10885.986328 65.022 78.3904
10886.352539 63.697 75.9436
10886.718750 62.313 67.6764
10887.084961 60.606 60.9355
10887.451172 57.578 54.2956
10887.817383 56.596 36.9844
10888.183594 54.723 9.4838
10888.549805 53.719 -9.5415
10888.916016 54.639 -39.7589
10889.282227 57.572 -66.2326
10889.648438 58.189 -72.2236
10890.014648 59.271 -89.1629
10890.380859 62.273 -87.7511
10890.747070 63.515 -93.9811
10891.113281 65.257 -102.6728
10891.479492 66.258 -105.7213
10891.845703 67.236 -110.5690
10892.211914 68.350 -113.3356
10892.578125 68.817 -117.2554
10892.944336 69.441 -122.2747
10893.310547 70.060 -124.3610
10893.676758 70.563 -128.1033
10894.042969 71.104 -133.4954
10894.409180 71.479 -135.0475
10894.775391 71.591 -139.9699
10895.141602 71.954 -140.7650
10895.507812 72.181 -144.3826
10895.874023 72.367 -147.6415
10896.240234 72.508 -149.2881
10896.606445 72.894 -151.4559
10896.972656 73.044 -152.1836
10897.338867 73.186 -153.9663
10897.705078 73.527 -156.3636
10898.071289 73.658 -159.5219
10898.437500 73.695 -160.8360
10898.803711 73.988 -164.2504
10899.169922 74.090 -165.9705
10899.536133 74.147 -167.3140
10899.902344 74.338 -171.8382
10900.268555 73.999 -173.7311
10900.634766 74.076 -176.4191
10901.000977 74.058 -178.0407
10901.367188 74.085 179.8494
10901.733398 73.627 178.5017
10902.099609 73.719 177.4264
10902.465820 73.475 176.3890
10902.832031 73.327 175.7204
10903.198242 73.502 175.1476
10903.564453 73.356 175.0437
10903.930664 73.314 174.2320
10904.296875 73.345 174.5656
10904.663086 73.335 172.9600
10905.029297 73.480 172.7444
10905.395508 73.352 172.6490
10905.761719 73.706 171.2626
10906.127930 73.752 170.5627
10906.494141 73.645 168.1578
10906.860352 73.673 167.6028
10907.226562 73.668 164.8005
10907.592773 73.488 163.8579
10907.958984 73.398 161.2989
10908.325195 73.354 159.6516
10908.691406 73.257 157.6320
10909.057617 73.069 157.7721
10909.423828 72.843 156.6908
10909.790039 72.546 157.0759
10910.156250 72.535 157.7200
10910.522461 72.376 155.7899
10910.888672 72.074 155.0954
10911.254883 71.939 154.2511
10911.621094 71.823 153.1759
10911.987305 72.133 151.9377
10912.353516 71.732 151.2452
10912.719727 71.622 150.5530
10913.085938 71.309 149.4195
10913.452148 71.158 148.3390
10913.818359 70.746 148.2076
10914.184570 70.630 149.1544
10914.550781 70.416 149.8206
10914.916992 69.898 149.0099
10915.283203 69.845 147.9130
10915.649414 69.763 150.3208
10916.015625 69.643 149.9420
10916.381836 69.160 152.4789
10916.748047 69.047 152.1055
10917.114258 68.749 152.8574
10917.480469 68.903 154.7775
10917.846680 69.142 154.0707
10918.212891 68.845 155.6881
10918.579102 68.822 154.7214
10918.945312 68.614 156.3096
10919.311523 68.626 157.8055
10919.677734 68.569 156.6222
10920.043945 68.755 155.2009
10920.410156 68.634 156.0362
10920.776367 68.268 157.2180
10921.142578 68.313 157.9462
10921.508789 67.834 156.9011
10921.875000 68.051 160.2260
10922.241211 67.736 155.8725
10922.607422 67.791 157.8263
10922.973633 67.551 162.8904
10923.339844 67.492 164.0091
10923.706055 67.425 164.2179
10924.072266 67.532 161.8743
10924.438477 67.930 165.8589
10924.804688 67.384 167.5434
10925.170898 67.580 165.7452
10925.537109 67.572 168.0112
10925.903320 67.705 169.5592
10926.269531 67.820 172.3713
10926.635742 67.691 171.8444
10927.001953 68.212 170.9078
10927.368164 68.430 172.5273
10927.734375 68.267 172.6045
10928.100586 68.697 173.3530
10928.466797 69.243 171.3888
10928.833008 69.313 171.7331
10929.199219 69.550 170.9222
10929.565430 69.516 168.6296
10929.931641 69.799 166.5929
10930.297852 69.624 165.0562
10930.664062 69.783 162.6769
10931.030273 69.868 161.7857
10931.396484 69.505 158.3895
10931.762695 69.367 159.6260
10932.128906 68.773 157.2755
10932.495117 68.692 156.6836
10932.861328 68.790 154.5125
10933.227539 68.498 154.6219
10933.593750 68.713 155.1189
10933.959961 68.156 155.1088
10934.326172 68.383 156.7475
10934.692383 67.651 153.1330
10935.058594 68.057 152.6568
10935.424805 67.600 153.5947
10935.791016 67.468 152.3491
10936.157227 66.890 149.8051
10936.523438 66.793 148.3020
10936.889648 66.584 146.7021
10937.255859 65.994 144.4904
10937.622070 65.117 142.8145
10937.988281 64.747 138.6797
10938.354492 63.897 140.5553
10938.720703 62.966 143.8777
10939.086914 62.468 144.4866
10939.453125 60.653 145.7743
10939.819336 58.951 149.0650
10940.185547 58.025 164.3481
10940.551758 56.866 171.9596
10940.917969 57.402 -170.0769
10941.284180 58.159 -149.8961
10941.650391 60.224 -144.2871
10942.016602 61.255 -139.6865
10942.382812 62.639 -139.2227
10942.749023 63.697 -137.6990
10943.115234 64.751 -139.1147
10943.481445 65.683 -139.6788
10943.847656 66.300 -142.7300
10944.213867 66.580 -141.8436
10944.580078 67.212 -144.8884
10944.946289 67.581 -148.7197
10945.312500 67.499 -148.9684
10945.678711 67.789 -150.5213
10946.044922 67.874 -153.2077
10946.411133 67.808 -154.2662
10946.777344 68.097 -155.4550
10947.143555 67.658 -154.1343
10947.509766 67.708 -154.8371
10947.875977 68.030 -152.7520
10948.242188 68.194 -151.9702
10948.608398 68.434 -152.8201
10948.974609 68.801 -152.5384
10949.340820 68.941 -151.9315
10949.707031 69.508 -153.1696
10950.073242 69.476 -154.2670
10950.439453 69.863 -155.8404
10950.805664 70.146 -157.3480
10951.171875 70.143 -159.3833
10951.538086 70.193 -161.0611
10951.904297 70.411 -163.6714
10952.270508 69.964 -163.0746
10952.636719 70.156 -163.6449
10953.002930 70.138 -166.7362
10953.369141 70.013 -165.8772
10953.735352 69.914 -167.1444
10954.101562 69.899 -166.9825
10954.467773 69.829 -167.9766
10954.833984 69.798 -169.9218
10955.200195 69.848 -168.9638
10955.566406 69.720 -168.0168
10955.932617 69.580 -170.8810
10956.298828 69.826 -169.6470
10956.665039 69.713 -169.6436
10957.031250 69.595 -171.1285
10957.397461 69.553 -169.8568
10957.763672 69.420 -170.0694
10958.129883 69.371 -170.7141
10958.496094 69.204 -170.5669
10958.862305 69.427 -172.0841
10959.228516 69.043 -170.5745
10959.594727 68.950 -169.6771
10959.960938 68.946 -170.5939
10960.327148 69.154 -167.5172
10960.693359 68.881 -169.6466
10961.059570 68.873 -165.4490
10961.425781 69.137 -164.1625
10961.791992 69.205 -163.9767
10962.158203 69.174 -164.3410
10962.524414 69.409 -164.2069
10962.890625 69.479 -162.5677
10963.256836 69.810 -164.7881
10963.623047 69.611 -165.1517
10963.989258 69.868 -165.1100
10964.355469 70.065 -167.0945
10964.721680 70.046 -168.6239
10965.087891 69.870 -166.7925
10965.454102 69.759 -170.9468
10965.820312 69.485 -169.4223
10966.186523 69.297 -168.3268
10966.552734 69.037 -167.6170
10966.918945 68.653 -166.0027
10967.285156 68.835 -166.2073
10967.651367 68.970 -161.7146
10968.017578 69.038 -159.5347
10968.383789 68.981 -159.2386
10968.750000 69.668 -157.8583
10969.116211 69.795 -156.7849
10969.482422 69.890 -156.6214
10969.848633 70.343 -155.1515
10970.214844 70.774 -155.3220
10970.581055 71.201 -157.5031
10970.947266 71.554 -157.9526
10971.313477 71.711 -159.2785
10971.679688 71.710 -161.1659
10972.045898 72.155 -161.9380
10972.412109 72.145 -163.5916
10972.778320 72.532 -165.3489
10973.144531 72.602 -167.4153
10973.510742 72.547 -169.6541
10973.876953 72.582 -171.1809
10974.243164 72.737 -173.9611
10974.609375 72.531 -176.4391
10974.975586 72.471 -178.4693
10975.341797 72.239 -179.1904
10975.708008 72.057 177.2088
