* Generated by rew_pipeline.py (source UUID a991554c-26c7-4668-8b42-31ccc9447062, calibrated to its own SPL at 100 Hz, phase referenced to REW t=0 (IR start -1.000015 s))
* Measurement: R.nofdw.120.green.multipos.fdw6
* Dated: 2026-Sep-15 11:27:46
* Note: ; Copy of R.0 10 sept 2026 Position MLP 4.18m from front wall 3.32m from RLand L speaker 1.20m speakers to front wall marker: green 2 screen panels prolongation - new setup DAC level -29dB MIC HEIGHT: 1.000m mic boom arm height: 1.040 -12dBFS OKTO -28dB DELAY -0.0108 ms (-3.7 mm, -0.15 in) using estimated IR delay relative to Acoustic reference played from DAC8STEREO L with no timing offset Clock adjustment: -15.2 ppm
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
15050.903320 73.499 -113.6592
15051.269531 73.733 -113.0800
15051.635742 73.800 -114.5170
15052.001953 73.782 -116.9405
15052.368164 74.262 -117.2890
15052.734375 74.540 -118.4114
15053.100586 74.568 -118.9715
15053.466797 74.559 -120.8607
15053.833008 74.789 -121.5026
15054.199219 74.892 -123.7853
15054.565430 74.948 -123.7669
15054.931641 74.748 -126.4860
15055.297852 74.792 -127.4901
15055.664062 74.813 -129.3816
15056.030273 74.628 -130.1094
15056.396484 74.871 -130.3386
15056.762695 74.387 -131.5003
15057.128906 74.381 -132.5666
15057.495117 74.517 -134.1230
15057.861328 74.395 -133.2736
15058.227539 74.289 -134.7517
15058.593750 74.078 -135.9139
15058.959961 74.231 -136.9477
15059.326172 74.076 -135.9021
15059.692383 74.072 -136.7808
15060.058594 74.008 -137.0365
15060.424805 73.853 -137.6843
15060.791016 73.535 -139.0429
15061.157227 73.671 -140.2896
15061.523438 73.528 -140.3225
15061.889648 73.403 -139.5301
15062.255859 73.541 -140.7230
15062.622070 73.367 -141.0135
15062.988281 73.362 -140.2651
15063.354492 73.370 -141.4527
15063.720703 73.139 -141.7992
15064.086914 73.001 -141.9738
15064.453125 73.070 -141.9157
15064.819336 73.070 -143.2328
15065.185547 73.029 -143.4432
15065.551758 72.887 -143.9554
15065.917969 72.837 -144.4215
15066.284180 72.582 -145.7925
15066.650391 72.415 -145.2305
15067.016602 72.500 -147.6189
15067.382812 72.576 -147.1847
15067.749023 72.049 -149.1360
15068.115234 71.949 -149.5632
15068.481445 71.905 -150.5911
15068.847656 71.544 -151.3558
15069.213867 71.165 -152.4103
15069.580078 70.594 -152.4540
15069.946289 70.333 -152.7604
15070.312500 70.448 -152.8587
15070.678711 69.784 -150.9390
15071.044922 69.723 -152.7253
15071.411133 69.917 -150.9876
15071.777344 69.092 -149.2807
15072.143555 68.794 -150.1308
15072.509766 68.299 -146.2716
15072.875977 68.004 -145.7788
15073.242188 67.352 -144.5097
15073.608398 67.676 -142.8313
15073.974609 67.596 -138.3871
15074.340820 67.356 -132.4081
15074.707031 67.156 -130.4992
15075.073242 67.514 -127.6467
15075.439453 67.303 -125.0963
15075.805664 67.369 -123.1335
15076.171875 68.081 -120.5699
15076.538086 68.200 -122.5575
15076.904297 68.109 -119.9661
15077.270508 68.235 -118.9387
15077.636719 68.659 -116.9969
15078.002930 68.912 -116.9795
15078.369141 68.874 -115.2231
15078.735352 69.211 -116.8090
15079.101562 69.196 -118.1546
15079.467773 69.571 -114.2342
15079.833984 69.522 -115.7936
15080.200195 69.792 -115.4500
15080.566406 69.636 -113.3134
15080.932617 69.869 -112.7292
15081.298828 70.015 -112.3094
15081.665039 70.050 -113.0863
15082.031250 70.455 -112.7852
15082.397461 70.710 -113.0853
15082.763672 70.664 -113.4351
15083.129883 70.817 -113.8615
15083.496094 70.920 -114.5714
15083.862305 70.938 -114.1986
15084.228516 71.049 -116.2566
15084.594727 71.092 -114.0251
15084.960938 70.852 -114.9353
15085.327148 71.217 -114.5941
15085.693359 71.003 -115.1342
15086.059570 70.984 -115.5965
15086.425781 70.947 -115.0875
15086.791992 71.022 -115.3553
15087.158203 70.825 -114.6764
15087.524414 71.114 -113.3395
15087.890625 70.880 -113.5456
15088.256836 70.519 -111.9270
15088.623047 70.755 -110.5966
15088.989258 70.875 -111.0472
15089.355469 70.931 -108.2930
15089.721680 71.122 -106.8252
15090.087891 71.412 -107.9546
15090.454102 71.612 -106.2397
15090.820312 71.945 -104.2263
15091.186523 71.892 -105.2515
15091.552734 72.129 -104.3848
15091.918945 72.661 -105.0165
15092.285156 72.556 -105.0308
15092.651367 72.787 -104.3476
15093.017578 73.218 -106.8209
15093.383789 73.454 -106.0093
15093.750000 73.639 -105.5369
15094.116211 73.714 -107.6254
15094.482422 74.088 -108.4413
15094.848633 74.394 -107.5423
15095.214844 74.498 -109.9173
15095.581055 74.708 -110.9692
15095.947266 74.976 -111.5604
15096.313477 75.182 -112.6289
15096.679688 75.448 -116.0824
15097.045898 75.366 -116.6703
15097.412109 75.446 -118.9332
15097.778320 75.470 -119.5829
15098.144531 75.549 -121.5203
15098.510742 75.547 -122.4771
15098.876953 75.499 -124.6568
15099.243164 75.639 -126.3755
15099.609375 75.564 -127.7836
15099.975586 75.478 -129.9036
15100.341797 75.487 -132.1717
15100.708008 75.253 -132.6134
15101.074219 75.110 -133.3036
15101.440430 75.135 -135.0203
15101.806641 74.873 -136.1479
15102.172852 74.561 -136.8201
15102.539062 74.537 -136.8046
15102.905273 74.333 -138.1782
15103.271484 74.156 -137.3977
15103.637695 74.002 -138.8450
15104.003906 73.694 -137.5056
15104.370117 73.889 -137.1085
15104.736328 73.790 -137.0881
15105.102539 73.446 -137.1309
15105.468750 73.636 -136.9758
15105.834961 73.354 -136.6839
15106.201172 73.509 -135.7321
15106.567383 73.599 -135.3218
15106.933594 73.757 -135.9987
15107.299805 73.771 -136.6667
15107.666016 73.665 -134.6908
15108.032227 73.722 -136.2922
15108.398438 73.885 -135.2624
15108.764648 73.896 -136.7450
15109.130859 73.847 -137.4360
15109.497070 74.059 -139.7499
15109.863281 74.025 -139.3065
15110.229492 74.134 -140.0852
15110.595703 74.087 -142.2523
15110.961914 74.071 -143.7222
15111.328125 73.972 -142.9256
15111.694336 73.934 -145.3829
15112.060547 73.908 -146.9691
15112.426758 73.616 -147.2856
15112.792969 73.471 -149.2355
15113.159180 73.262 -149.9689
15113.525391 73.135 -148.4831
15113.891602 72.917 -150.6588
15114.257812 72.692 -151.0700
15114.624023 72.406 -148.9503
15114.990234 72.112 -150.3082
15115.356445 72.150 -150.1088
15115.722656 71.618 -151.4464
15116.088867 71.352 -149.7848
15116.455078 71.290 -149.8886
15116.821289 71.216 -147.0746
15117.187500 71.113 -145.8434
15117.553711 71.064 -143.8501
15117.919922 70.754 -143.0777
15118.286133 70.756 -140.8785
15118.652344 71.026 -141.7182
15119.018555 70.999 -140.5689
15119.384766 70.690 -138.6205
15119.750977 71.379 -135.5080
15120.117188 71.173 -135.6598
15120.483398 71.394 -135.2026
15120.849609 71.507 -133.0359
15121.215820 71.698 -133.0380
15121.582031 71.773 -134.4071
15121.948242 72.065 -131.0824
15122.314453 72.468 -133.0624
15122.680664 72.657 -134.4920
15123.046875 72.564 -135.3605
15123.413086 72.856 -135.8915
15123.779297 73.013 -136.0474
15124.145508 73.163 -137.2102
15124.511719 73.309 -138.4767
15124.877930 73.254 -139.5129
15125.244141 73.183 -140.3886
15125.610352 73.383 -141.5282
15125.976562 73.388 -142.3519
15126.342773 73.458 -142.6107
15126.708984 73.380 -144.5071
15127.075195 73.403 -146.5684
15127.441406 73.366 -147.8004
15127.807617 73.190 -148.9275
15128.173828 73.330 -149.3068
15128.540039 73.094 -149.9799
15128.906250 73.016 -152.2901
15129.272461 73.029 -150.8514
15129.638672 72.723 -152.2045
15130.004883 72.476 -154.8293
15130.371094 72.514 -155.4081
15130.737305 72.334 -157.1965
15131.103516 71.900 -156.0522
15131.469727 71.971 -155.9337
15131.835938 72.008 -157.8355
15132.202148 71.890 -156.2464
15132.568359 71.556 -156.5152
15132.934570 71.194 -157.5323
15133.300781 71.283 -157.3280
15133.666992 70.811 -157.6965
15134.033203 71.014 -156.6993
15134.399414 70.758 -157.5820
15134.765625 70.695 -154.7706
15135.131836 70.623 -155.5763
15135.498047 70.369 -157.2083
15135.864258 70.488 -155.2781
15136.230469 70.333 -151.7746
15136.596680 70.299 -154.1617
15136.962891 70.247 -155.3769
15137.329102 70.555 -155.2422
15137.695312 70.348 -154.3142
15138.061523 70.195 -156.2268
15138.427734 69.970 -155.6765
15138.793945 70.100 -154.8999
15139.160156 70.015 -156.1694
15139.526367 69.358 -157.2864
15139.892578 69.725 -156.9257
15140.258789 69.439 -157.0230
15140.625000 68.879 -156.6045
15140.991211 68.477 -156.8202
15141.357422 68.439 -155.2602
15141.723633 68.282 -154.9309
15142.089844 68.040 -152.8331
15142.456055 68.096 -154.3288
15142.822266 68.083 -148.9077
15143.188477 67.605 -148.9024
15143.554688 67.485 -144.7471
15143.920898 67.896 -145.5858
15144.287109 67.799 -142.9989
15144.653320 68.187 -141.2212
15145.019531 68.014 -142.3634
15145.385742 68.074 -140.5016
15145.751953 68.511 -140.4071
15146.118164 68.420 -140.5356
15146.484375 68.563 -143.1630
15146.850586 68.605 -142.8899
15147.216797 68.996 -141.7329
15147.583008 69.013 -143.7495
15147.949219 68.478 -143.2669
15148.315430 68.485 -143.7577
15148.681641 68.923 -146.2727
15149.047852 68.494 -144.8899
15149.414062 68.497 -144.3186
15149.780273 68.084 -145.2990
15150.146484 68.209 -146.1309
15150.512695 68.123 -143.4801
15150.878906 67.661 -141.8509
15151.245117 67.838 -142.9890
15151.611328 67.927 -141.3558
15151.977539 67.724 -140.2451
15152.343750 67.959 -139.5425
15152.709961 67.556 -141.7917
15153.076172 67.352 -138.2153
15153.442383 68.008 -139.7415
15153.808594 67.542 -140.5392
15154.174805 67.300 -139.5964
15154.541016 67.707 -137.3488
15154.907227 67.388 -135.8317
15155.273438 67.006 -134.3535
15155.639648 67.055 -135.1137
15156.005859 67.059 -135.6702
15156.372070 67.024 -131.9322
15156.738281 66.603 -132.0339
15157.104492 66.367 -129.9125
15157.470703 66.856 -126.3401
15157.836914 66.780 -128.2208
15158.203125 66.780 -126.4699
15158.569336 66.358 -122.4125
15158.935547 66.904 -121.9946
15159.301758 67.299 -119.0973
15159.667969 67.422 -116.9969
15160.034180 67.317 -116.5465
15160.400391 66.841 -114.5026
15160.766602 67.709 -113.1223
15161.132812 67.678 -110.1258
15161.499023 68.359 -111.7506
15161.865234 68.392 -109.3909
15162.231445 69.226 -106.5748
15162.597656 69.260 -106.4857
15162.963867 69.424 -105.8674
15163.330078 69.881 -105.7441
15163.696289 70.112 -106.4927
15164.062500 70.554 -107.3548
15164.428711 70.536 -108.4700
15164.794922 70.947 -107.8246
15165.161133 71.727 -109.4042
15165.527344 71.650 -108.3837
15165.893555 71.895 -109.5068
15166.259766 72.202 -110.7511
15166.625977 72.202 -112.7796
15166.992188 72.545 -113.8599
15167.358398 72.773 -116.3245
15167.724609 72.810 -116.1645
15168.090820 73.219 -118.4407
15168.457031 73.406 -121.7597
15168.823242 73.368 -121.8110
15169.189453 73.672 -123.5243
15169.555664 73.449 -126.5048
15169.921875 73.507 -125.8274
15170.288086 73.574 -128.1958
15170.654297 73.601 -131.0379
15171.020508 73.623 -132.3840
15171.386719 73.764 -134.0058
15171.752930 73.334 -134.4765
15172.119141 73.485 -136.6719
15172.485352 73.320 -139.4522
15172.851562 73.258 -137.8558
15173.217773 73.019 -139.5191
15173.583984 72.837 -140.6086
15173.950195 72.792 -142.7071
15174.316406 72.668 -142.1418
15174.682617 72.580 -142.5252
15175.048828 72.259 -142.3195
15175.415039 72.225 -143.8746
15175.781250 72.056 -142.9377
15176.147461 71.880 -142.7110
15176.513672 71.908 -142.4470
15176.879883 71.940 -142.3510
15177.246094 71.823 -143.1960
15177.612305 71.549 -141.2918
15177.978516 71.885 -140.9211
15178.344727 72.075 -143.4143
15178.710938 71.833 -144.2670
15179.077148 72.115 -144.0153
15179.443359 71.891 -143.6109
15179.809570 72.006 -144.1785
15180.175781 72.149 -147.4027
15180.541992 71.901 -147.9045
15180.908203 72.121 -146.7030
15181.274414 72.010 -149.6035
15181.640625 72.093 -148.7781
15182.006836 71.868 -149.6513
15182.373047 71.464 -151.1675
15182.739258 71.529 -150.7712
15183.105469 71.643 -152.9127
15183.471680 71.224 -151.9814
15183.837891 71.148 -153.1195
15184.204102 70.924 -153.9250
15184.570312 71.009 -153.5609
15184.936523 70.545 -152.2811
15185.302734 70.281 -154.4026
15185.668945 69.918 -153.8470
15186.035156 69.643 -155.0915
15186.401367 69.641 -152.4104
15186.767578 69.407 -150.6466
15187.133789 68.747 -148.1415
15187.500000 69.039 -147.8535
15187.866211 68.695 -141.6252
15188.232422 68.843 -141.9834
15188.598633 69.106 -139.1006
15188.964844 69.256 -136.5426
15189.331055 69.558 -136.7793
15189.697266 69.655 -139.3337
15190.063477 70.218 -136.0168
15190.429688 70.366 -135.4813
15190.795898 70.747 -135.2473
15191.162109 70.781 -134.5317
15191.528320 71.394 -134.1225
15191.894531 71.301 -135.1738
15192.260742 71.656 -136.9918
15192.626953 71.874 -137.9752
15192.993164 72.110 -139.7531
15193.359375 72.203 -139.6149
15193.725586 72.595 -142.9715
15194.091797 72.745 -142.5312
15194.458008 72.532 -146.5997
15194.824219 73.192 -148.2112
15195.190430 73.013 -149.4188
15195.556641 73.165 -153.4960
15195.922852 72.938 -153.8541
15196.289062 72.816 -157.4654
15196.655273 72.954 -158.6606
15197.021484 72.855 -162.7580
15197.387695 72.576 -163.5939
15197.753906 72.739 -165.3054
15198.120117 72.235 -168.0137
15198.486328 71.954 -169.8595
15198.852539 71.741 -171.3806
15199.218750 71.194 -173.1835
15199.584961 70.862 -174.8041
15199.951172 70.600 -175.7133
15200.317383 70.434 -176.0150
15200.683594 69.809 -174.6593
15201.049805 69.396 -177.0348
15201.416016 69.156 -174.9767
15201.782227 68.493 -174.1335
15202.148438 68.286 -174.6264
15202.514648 67.695 -171.6515
15202.880859 67.633 -170.2693
15203.247070 67.515 -167.2526
15203.613281 67.808 -165.6651
15203.979492 67.478 -164.9354
15204.345703 67.976 -160.6108
15204.711914 67.697 -163.0629
15205.078125 67.617 -161.9559
15205.444336 67.755 -163.2235
15205.810547 67.268 -158.7374
15206.176758 67.692 -161.4011
15206.542969 67.483 -160.3292
15206.909180 67.828 -159.7110
15207.275391 68.233 -161.4819
15207.641602 68.104 -160.3435
15208.007812 68.232 -160.0008
15208.374023 68.400 -159.4187
15208.740234 67.823 -160.8759
15209.106445 67.914 -163.3150
15209.472656 68.147 -165.1551
15209.838867 68.126 -166.5078
15210.205078 68.506 -169.4578
15210.571289 68.007 -170.1819
15210.937500 67.736 -171.8320
15211.303711 67.710 -174.8557
15211.669922 66.797 -176.8237
15212.036133 66.336 -173.9913
15212.402344 65.464 -178.1120
15212.768555 65.406 -175.5356
15213.134766 65.326 -176.8460
15213.500977 64.492 -176.8438
15213.867188 63.509 -176.0342
15214.233398 62.225 -170.2088
15214.599609 62.337 -161.6275
15214.965820 62.413 -157.3279
15215.332031 61.712 -154.6562
15215.698242 63.256 -153.1104
15216.064453 62.912 -143.3500
15216.430664 62.603 -142.4936
15216.796875 63.583 -136.0014
15217.163086 63.560 -134.3247
15217.529297 64.595 -133.3088
15217.895508 64.823 -134.9427
15218.261719 65.204 -132.7697
15218.627930 66.291 -135.5156
15218.994141 66.580 -136.8160
15219.360352 66.749 -136.1245
15219.726562 67.492 -138.0951
15220.092773 67.687 -140.4321
15220.458984 68.020 -143.1125
15220.825195 67.964 -140.4469
15221.191406 68.124 -146.4914
15221.557617 68.596 -151.9809
15221.923828 68.563 -150.4849
15222.290039 68.621 -153.0864
15222.656250 68.094 -155.9606
15223.022461 68.190 -159.4545
15223.388672 68.137 -161.0075
15223.754883 68.170 -165.0971
15224.121094 67.703 -165.7159
15224.487305 67.101 -171.2393
15224.853516 67.106 -169.8029
15225.219727 66.657 -174.4518
15225.585938 66.832 -177.8240
15225.952148 66.311 -176.5317
15226.318359 65.983 -177.6631
15226.684570 65.441 179.7335
15227.050781 64.973 177.3117
15227.416992 64.377 175.7663
15227.783203 63.546 176.2178
15228.149414 63.329 175.7105
15228.515625 62.943 171.1564
15228.881836 62.123 174.9816
15229.248047 61.030 169.1346
15229.614258 60.829 170.5361
15229.980469 59.849 173.3099
15230.346680 58.314 175.3643
15230.712891 57.729 170.2091
15231.079102 55.818 176.5343
15231.445312 54.862 172.7067
15231.811523 53.801 -169.3899
15232.177734 53.338 178.1927
15232.543945 48.865 -172.5166
15232.910156 49.843 -177.3821
15233.276367 52.391 -150.0657
15233.642578 49.027 -131.1023
15234.008789 35.351 -42.4588
15234.375000 47.966 -95.4983
15234.741211 47.245 -65.8559
15235.107422 51.171 -63.0987
15235.473633 53.933 -64.2312
15235.839844 56.911 -46.4257
15236.206055 57.736 -59.6467
15236.572266 58.353 -52.0204
15236.938477 59.967 -56.0372
15237.304688 61.354 -57.5988
15237.670898 61.804 -60.8941
15238.037109 63.278 -56.0920
15238.403320 64.024 -64.8289
15238.769531 63.898 -67.2499
15239.135742 64.949 -68.3942
15239.501953 65.474 -71.7260
15239.868164 66.135 -69.1057
15240.234375 66.610 -72.5255
15240.600586 66.871 -74.5172
15240.966797 66.886 -77.1382
15241.333008 67.430 -80.3560
15241.699219 67.908 -79.9111
15242.065430 67.998 -86.7481
15242.431641 68.373 -83.4933
15242.797852 68.903 -89.8072
15243.164062 69.006 -91.1757
15243.530273 69.246 -92.8675
15243.896484 69.132 -95.6554
15244.262695 69.295 -99.3515
15244.628906 69.312 -100.8368
15244.995117 69.489 -103.1963
15245.361328 69.350 -106.3525
15245.727539 69.090 -109.5378
15246.093750 68.925 -113.1932
15246.459961 69.028 -110.6251
15246.826172 68.802 -116.5414
15247.192383 68.687 -117.8464
15247.558594 68.446 -117.2577
15247.924805 68.434 -118.3231
15248.291016 68.126 -119.6393
15248.657227 67.439 -120.0492
15249.023438 67.217 -118.1792
15249.389648 67.132 -116.7282
15249.755859 66.813 -117.7783
15250.122070 66.989 -116.0049
15250.488281 66.520 -115.2490
15250.854492 66.662 -115.7019
15251.220703 67.056 -112.8160
15251.586914 66.781 -111.3028
15251.953125 66.856 -112.7394
15252.319336 67.217 -109.3055
15252.685547 67.081 -112.8894
15253.051758 67.187 -112.9825
15253.417969 67.378 -111.4797
15253.784180 67.067 -110.2883
15254.150391 67.324 -108.7244
15254.516602 67.071 -110.0818
15254.882812 67.045 -110.5780
15255.249023 67.274 -108.4108
15255.615234 66.526 -109.6019
15255.981445 67.420 -111.0728
15256.347656 67.027 -107.4431
15256.713867 67.660 -107.0584
15257.080078 67.274 -106.9421
15257.446289 67.597 -106.6329
15257.812500 67.709 -108.6731
15258.178711 67.549 -106.6821
15258.544922 68.251 -106.2363
15258.911133 68.208 -107.7186
15259.277344 68.017 -105.6020
15259.643555 68.333 -105.6212
15260.009766 68.743 -106.7034
15260.375977 68.904 -105.4800
15260.742188 68.807 -104.4346
15261.108398 69.126 -108.2870
15261.474609 69.479 -108.1507
15261.840820 69.814 -107.9618
15262.207031 69.438 -110.2835
15262.573242 70.093 -110.1417
15262.939453 70.201 -110.8847
15263.305664 70.258 -113.8417
15263.671875 70.397 -117.0198
15264.038086 70.475 -116.2816
15264.404297 70.732 -119.9200
15264.770508 70.511 -120.3645
15265.136719 70.454 -122.3452
15265.502930 70.583 -123.6313
15265.869141 70.563 -126.4393
15266.235352 70.577 -127.9551
15266.601562 70.391 -129.2489
15266.967773 70.357 -130.8256
15267.333984 70.406 -136.3125
15267.700195 70.163 -132.6073
15268.066406 69.657 -137.8222
15268.432617 69.408 -136.8912
15268.798828 69.174 -139.4962
15269.165039 68.905 -141.0994
15269.531250 68.220 -142.4069
15269.897461 68.325 -142.6741
15270.263672 67.208 -144.2190
15270.629883 67.384 -142.8214
15270.996094 66.488 -141.0163
15271.362305 66.035 -141.8211
15271.728516 65.661 -137.8663
15272.094727 65.677 -134.3360
15272.460938 64.746 -131.6783
15272.827148 65.415 -132.1844
15273.193359 65.021 -129.9387
15273.559570 65.408 -127.1255
15273.925781 65.376 -125.8177
15274.291992 65.359 -121.7979
15274.658203 65.521 -120.2341
15275.024414 66.043 -120.1705
15275.390625 65.817 -113.6347
15275.756836 65.971 -116.0746
15276.123047 66.924 -117.6991
15276.489258 66.421 -112.6894
15276.855469 66.438 -114.1436
15277.221680 66.618 -113.2660
15277.587891 66.693 -110.9085
15277.954102 67.384 -112.9181
15278.320312 67.506 -114.3840
15278.686523 67.599 -114.7206
15279.052734 67.629 -114.0684
15279.418945 67.660 -114.7895
15279.785156 68.099 -115.3488
15280.151367 68.262 -114.7898
15280.517578 68.228 -115.0699
15280.883789 68.088 -114.6771
15281.250000 68.063 -118.9059
15281.616211 68.343 -117.6560
15281.982422 68.617 -115.7721
15282.348633 68.132 -120.6044
15282.714844 68.641 -119.3519
15283.081055 68.683 -117.6676
15283.447266 68.489 -117.6783
15283.813477 68.651 -119.2536
15284.179688 68.609 -121.7104
15284.545898 68.858 -119.0513
15284.912109 68.793 -122.7260
15285.278320 69.047 -123.0380
15285.644531 69.092 -120.7549
15286.010742 69.253 -126.8113
15286.376953 69.305 -126.5262
15286.743164 69.673 -127.6445
15287.109375 69.547 -128.5305
15287.475586 69.512 -129.8163
15287.841797 69.375 -130.8508
15288.208008 69.505 -133.8752
15288.574219 69.287 -138.7754
15288.940430 69.716 -138.9773
15289.306641 69.346 -139.9806
15289.672852 69.007 -143.1240
15290.039062 68.905 -146.3809
15290.405273 68.760 -148.8021
15290.771484 68.593 -149.1285
15291.137695 68.191 -151.4404
15291.503906 67.990 -152.8093
15291.870117 67.746 -155.0388
